Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|2.16|0.34|2.37|0|29|29|50|26|1208308.44|-7.02
1|0.00|0.47|2.42|0|50|79|50|54|1194165.34|-7.01
2|0.00|0.46|2.39|0|50|129|50|93|1184942.31|-19.53
3|0.00|0.47|2.39|0|50|179|50|121|1162310.33|-19.83
4|0.00|0.46|2.39|0|50|229|50|143|1136522.49|-44.39
5|0.00|0.48|2.38|0|50|279|50|157|1123172.27|-56.85
6|0.00|0.49|2.39|0|50|329|50|171|1098092.94|-62.31
7|0.00|0.50|2.36|0|50|379|50|193|1082767.05|-52.28
8|0.00|0.52|2.38|0|50|429|50|206|1054962.59|-72.37
9|0.00|0.56|2.37|0|50|479|50|226|1031847.43|-38.09
10|0.01|0.55|2.40|0|50|529|50|242|995612.53|-23.99
11|0.01|0.54|2.39|0|50|579|50|269|965721.08|-33.45
12|0.00|0.56|2.43|0|50|629|50|274|938344.51|-32.83
13|0.00|0.57|2.41|0|50|679|50|290|907412.18|-52.59
14|0.00|0.62|2.38|0|50|729|50|317|875750.66|-43.35
15|0.00|0.72|2.41|0|50|779|50|321|847262.96|-46.13
16|0.01|0.79|2.44|0|50|829|50|347|819241.27|-23.95
17|0.00|0.85|2.47|0|50|879|50|346|791434.54|-21.16
18|0.00|0.94|2.48|0|50|929|50|366|760013.88|-44.83
19|0.00|1.11|2.38|0|50|979|50|377|739097.84|-29.09
20|0.00|1.23|2.39|0|50|1029|50|408|710026.22|-29.55
21|0.01|1.26|2.38|0|50|1079|50|411|687612.78|-20.90
22|0.01|1.31|2.39|0|50|1129|50|433|661909.86|-24.01
23|0.00|1.50|2.37|0|50|1179|50|448|640233.99|-18.44
24|0.01|1.50|2.41|0|50|1229|50|459|616946.43|-15.06
25|0.00|1.52|2.37|0|50|1279|50|479|596992.65|-15.61
26|0.00|1.69|2.39|0|50|1329|50|488|570997.76|-12.61
27|0.00|1.54|2.43|0|50|1379|50|501|549445.21|-15.79
28|0.01|1.56|2.39|0|50|1429|50|505|529504.85|-11.88
29|0.01|1.79|2.37|0|50|1479|50|505|509281.97|-7.31
30|0.01|1.99|2.36|0|50|1529|50|511|498333.32|-8.27
31|0.01|2.02|2.37|0|50|1579|50|529|484296.95|-15.03
32|0.00|1.89|2.39|0|50|1629|50|542|466342.46|-14.43
33|0.01|2.03|2.39|0|50|1679|50|551|447619.93|-7.03
34|0.01|2.21|2.42|0|50|1729|50|559|427176.40|-13.66
35|0.01|2.13|2.41|0|50|1779|50|565|408499.70|-9.91
36|0.01|2.14|2.39|0|50|1829|50|573|390909.26|-6.29
37|0.00|2.23|2.37|0|50|1879|50|577|366794.07|-11.10
38|0.01|2.19|2.38|0|50|1929|50|592|345063.63|-6.91
39|0.00|2.15|2.38|0|50|1979|50|602|320209.90|-14.64
40|0.01|2.18|2.38|0|50|2029|50|591|296850.93|-9.07
41|0.01|2.36|2.37|0|50|2079|50|599|266940.99|-12.04
42|0.01|2.52|2.44|0|50|2129|50|614|255986.45|-6.83
43|0.01|2.21|2.37|0|50|2179|50|614|230186.26|-10.56
44|0.00|2.36|2.42|0|50|2229|50|630|202455.61|-6.59
45|0.01|2.60|2.48|0|50|2279|50|639|185748.44|-6.72
46|0.01|2.39|2.47|0|50|2329|50|654|170248.85|-12.78
47|0.01|2.53|2.43|0|50|2379|50|655|156876.52|-5.73
48|0.01|2.50|2.45|0|50|2429|50|672|138600.53|-8.64
49|0.01|2.56|2.43|0|50|2479|50|675|116629.31|-7.01
50|0.01|2.73|2.43|0|50|2529|50|669|87875.96|-5.71
51|0.02|2.59|2.41|0|50|2579|50|684|65223.27|-5.99
52|0.01|2.52|2.40|0|50|2629|50|692|48642.07|-8.26
53|0.01|2.65|2.37|0|50|2679|50|702|8953.52|-7.17
54|0.01|2.87|2.41|0|50|2729|50|706|-6217.23|-5.61
55|0.01|2.80|2.43|0|50|2779|50|718|-23528.89|-7.31
56|0.01|2.82|2.41|0|50|2829|50|724|-32529.86|-5.96
57|0.01|3.00|2.38|0|50|2879|50|742|-44804.28|-5.00
58|0.01|2.78|2.37|0|50|2929|50|736|-52295.47|-6.15
59|0.01|3.00|2.41|0|50|2979|50|750|-60049.47|-3.79
60|0.01|3.02|2.38|0|50|3029|50|756|-66415.17|-3.87
61|0.00|3.27|2.41|0|50|3079|50|763|-72722.59|-3.32
62|0.01|2.99|2.40|0|50|3129|50|780|-79798.61|-3.47
63|0.01|3.11|2.39|0|50|3179|50|770|-88487.36|-3.42
64|0.01|3.17|2.38|0|50|3229|50|790|-92258.60|-3.55
65|0.01|3.17|2.38|0|50|3279|50|782|-98725.13|-3.22
66|0.01|3.08|2.37|0|50|3329|50|797|-100623.85|-3.25
67|0.01|3.02|2.40|0|50|3379|50|803|-108993.45|-2.52
68|0.02|3.26|2.37|0|50|3429|50|810|-114221.51|-2.14
69|0.01|2.91|2.38|0|50|3479|50|806|-116753.62|-2.55
70|0.01|3.02|2.39|0|50|3529|50|812|-121928.07|-2.36
71|0.01|2.97|2.39|0|50|3579|50|806|-126023.52|-2.33
72|0.01|3.06|2.39|0|50|3629|50|812|-129707.17|-2.03
73|0.01|3.15|2.43|0|50|3679|50|844|-135682.65|-1.88
74|0.01|3.42|2.37|0|50|3729|50|848|-140436.14|-1.97
75|0.01|3.21|2.37|0|50|3779|50|844|-144638.65|-1.96
76|0.01|3.09|2.36|0|50|3829|50|844|-148449.33|-1.72
77|0.01|3.09|2.39|0|50|3879|50|842|-151426.68|-1.46
78|0.01|3.30|2.39|0|50|3929|50|856|-154510.56|-1.51
79|0.01|3.43|2.42|0|50|3979|50|864|-157436.63|-1.33
80|0.01|3.43|2.39|0|50|4029|50|869|-160514.04|-1.44
81|0.01|3.34|2.37|0|50|4079|50|864|-163519.40|-1.22
82|0.01|3.24|2.39|0|50|4129|50|876|-177503.30|-1.24
83|0.01|3.52|2.40|0|50|4179|50|869|-179351.21|-1.07
84|0.02|3.31|2.43|0|50|4229|50|872|-183058.18|-1.22
85|0.01|3.38|2.39|0|50|4279|50|881|-185616.50|-1.13
86|0.01|3.31|2.40|0|50|4329|50|885|-187273.05|-2.87
87|0.01|3.05|2.35|0|50|4379|50|884|-189131.42|-1.13
88|0.01|3.18|2.32|0|50|4429|50|894|-193619.54|-1.24
89|0.01|3.22|2.38|0|50|4479|50|871|-195316.34|-1.09
90|0.01|3.32|2.40|0|50|4529|50|891|-197822.71|-1.18
91|0.01|3.21|2.38|0|50|4579|50|886|-200228.26|-1.28
92|0.01|3.33|2.37|0|50|4629|50|878|-202254.17|-1.31
93|0.01|3.40|2.38|0|50|4679|50|876|-203704.48|-1.11
94|0.01|3.22|2.38|0|50|4729|50|889|-207121.47|-1.26
95|0.01|3.49|2.41|0|50|4779|50|895|-209353.51|-1.19
96|0.01|3.24|2.43|0|50|4829|50|902|-210890.06|-0.85
97|0.01|3.40|2.40|0|50|4879|50|908|-212713.97|-0.90
98|0.01|3.36|2.42|0|50|4929|50|915|-214913.59|-0.84
99|0.01|3.30|2.40|0|50|4979|50|915|-216063.20|-0.80
100|0.02|3.42|2.41|0|50|5029|50|930|-217856.20|-0.75
101|0.01|3.35|2.40|0|50|5079|50|914|-218982.31|-0.82
102|0.01|3.44|2.40|0|50|5129|50|916|-220836.00|-0.71
103|0.01|3.41|2.39|0|50|5179|50|911|-221730.24|-0.67
104|0.01|3.35|2.47|0|50|5229|50|913|-223081.92|-0.74
105|0.01|3.93|2.49|0|50|5279|50|922|-224475.80|-0.78
106|0.01|3.56|2.46|0|50|5329|50|955|-228038.55|-0.66
107|0.01|3.91|2.39|0|50|5379|50|937|-229652.59|-0.58
108|0.01|3.40|2.47|0|50|5429|49|956|-230440.49|-0.55
109|0.01|3.54|2.45|0|49|5478|49|961|-231441.46|-0.53
110|0.01|3.53|2.20|0|49|5527|45|945|-232227.00|-0.57
111|0.01|3.78|2.24|0|45|5572|46|928|-233212.32|-0.51
112|0.01|3.78|2.23|0|46|5618|45|942|-234155.04|-0.53
113|0.01|3.51|2.24|0|45|5663|46|951|-235396.21|-0.55
114|0.01|3.57|2.19|0|46|5709|45|947|-236264.12|-0.57
115|0.01|3.49|2.06|0|45|5754|42|941|-236931.23|-0.45
116|0.01|3.80|2.00|0|42|5796|40|952|-237444.36|-0.45
117|0.01|3.73|2.07|0|40|5836|41|945|-237923.42|-0.47
118|0.01|3.69|1.86|0|41|5877|38|934|-238550.36|-0.43
119|0.00|3.40|2.04|0|38|5915|41|938|-239068.72|-0.44
120|0.01|3.59|2.03|0|41|5956|41|957|-239457.60|-0.50
121|0.00|3.62|2.08|0|41|5997|42|941|-239971.40|-0.51
122|0.02|3.83|1.88|0|42|6039|38|949|-240325.64|-0.42
123|0.00|3.82|1.84|0|38|6077|37|942|-240782.05|-0.48
124|0.00|3.80|2.00|0|37|6114|40|948|-241261.51|-0.38
125|0.00|3.61|1.90|0|40|6154|38|949|-241823.65|-0.42
126|0.00|3.80|1.96|0|38|6192|40|961|-242386.88|-0.41
127|0.01|4.02|1.88|0|40|6232|38|966|-242887.07|-0.39
128|0.01|4.34|2.40|0|38|6270|50|964|-243230.15|-2.82
129|0.01|3.86|1.68|0|50|6320|34|964|-243351.11|-0.38
130|0.00|3.81|1.80|0|34|6354|36|967|-243654.68|-0.40
131|0.00|4.13|1.75|0|36|6390|35|960|-244190.74|-0.38
132|0.00|3.99|1.92|0|35|6425|39|973|-244675.48|-0.43
133|0.01|3.81|1.79|0|39|6464|36|971|-245077.71|-0.36
134|0.01|3.88|1.56|0|36|6500|31|965|-245432.35|-0.34
135|0.00|3.69|1.65|0|31|6531|33|968|-245948.66|-0.37
136|0.01|3.61|1.55|0|33|6564|31|951|-246267.03|-0.35
137|0.01|3.72|1.60|0|31|6595|32|958|-246753.63|-0.37
138|0.01|3.78|1.67|0|32|6627|33|991|-247086.69|-0.34
139|0.01|3.76|1.55|0|33|6660|31|975|-247460.45|-0.32
140|0.01|3.92|1.55|0|31|6691|31|972|-247803.50|-0.30
141|0.01|3.78|1.75|0|31|6722|35|968|-248121.28|-0.35
142|0.01|3.69|1.65|0|35|6757|33|983|-248476.20|-0.32
143|0.01|3.88|1.56|0|33|6790|31|986|-249096.22|-0.33
144|0.00|3.71|1.66|0|31|6821|33|988|-249485.08|-0.29
145|0.01|3.61|1.60|0|33|6854|32|988|-249683.62|-0.29
146|0.02|3.61|1.49|0|32|6886|29|984|-249939.87|-0.29
147|0.01|3.72|1.52|0|29|6915|30|974|-250199.71|-0.30
148|0.01|3.63|1.38|0|30|6945|27|987|-250416.48|-0.30
149|0.01|3.90|1.32|0|27|6972|26|983|-250572.64|-0.33
150|0.00|3.93|1.41|0|26|6998|28|988|-250765.45|-0.29
151|0.00|3.79|1.41|0|28|7026|28|992|-250891.70|-0.30
152|0.01|3.76|1.39|0|28|7054|28|996|-251161.93|-0.32
153|0.01|3.78|1.25|0|28|7082|25|983|-251431.78|-0.35
154|0.00|3.70|1.22|0|25|7107|24|989|-251619.18|-0.33
155|0.00|3.66|1.32|0|24|7131|26|988|-251777.88|-0.33
156|0.00|3.71|1.37|0|26|7157|27|984|-252052.92|-0.34
157|0.01|3.70|1.32|0|27|7184|26|985|-252299.82|-0.32
158|0.01|3.92|1.42|0|26|7210|28|1004|-252790.04|-0.31
159|0.01|3.89|1.39|0|28|7238|27|1003|-253111.54|-0.33
160|0.00|3.76|1.49|0|27|7265|29|1003|-253265.43|-0.31
161|0.01|3.66|1.24|0|29|7294|24|1005|-253456.56|-0.26
162|0.00|3.97|1.25|0|24|7318|24|1000|-253686.67|-0.26
163|0.00|3.79|1.28|0|24|7342|24|997|-253903.77|-0.27
164|0.00|3.77|1.46|0|24|7366|28|1005|-254143.40|-0.32
165|0.01|3.66|1.43|0|28|7394|28|1001|-254334.29|-0.29
166|0.01|3.67|1.45|0|28|7422|28|988|-254640.69|-0.28
167|0.01|3.76|1.44|0|28|7450|28|1010|-254837.43|-0.27
168|0.01|3.75|1.35|0|28|7478|26|1012|-254950.09|-0.28
169|0.00|3.76|1.44|0|26|7504|28|1000|-255197.04|-0.28
170|0.01|3.57|1.20|0|28|7532|23|1016|-255396.55|-0.24
171|0.00|3.88|1.30|0|23|7555|25|1008|-255559.21|-0.25
172|0.01|3.78|1.31|0|25|7580|25|1025|-255761.19|-0.27
173|0.00|3.76|1.31|0|25|7605|25|1021|-255926.54|-0.22
174|0.00|3.78|1.16|0|25|7630|22|1019|-256106.73|-0.21
175|0.00|3.75|1.34|0|22|7652|26|1005|-256252.09|-0.22
176|0.00|4.18|1.08|0|26|7678|19|1010|-256382.00|-0.19
177|0.00|4.03|1.26|0|19|7697|24|1012|-256585.32|-0.21
178|0.00|3.81|0.97|0|24|7721|18|1016|-256721.07|-0.26
179|0.01|3.76|1.04|0|18|7739|20|1022|-256854.24|-0.20
180|0.00|3.56|0.83|0|20|7759|17|1018|-256910.44|-0.19
181|0.00|4.03|0.99|0|17|7776|21|1022|-257050.29|-0.18
182|0.00|3.66|0.86|0|21|7797|18|1012|-257202.27|-0.20
183|0.00|3.59|0.79|0|18|7815|15|1018|-257286.66|-0.18
184|0.00|3.61|0.92|0|15|7830|18|1025|-257410.74|-0.16
185|0.00|3.54|1.02|0|18|7848|20|1018|-257519.10|-0.18
186|0.01|3.65|0.73|0|20|7868|14|1013|-257606.18|-0.17
187|0.00|3.62|0.76|0|14|7882|15|1017|-257669.91|-0.18
188|0.00|3.71|1.00|0|15|7897|20|1015|-257742.34|-0.18
189|0.00|3.60|1.03|0|20|7917|20|1010|-257862.45|-0.17
190|0.00|3.88|0.74|0|20|7937|15|1004|-257938.24|-0.17
191|0.01|3.79|0.97|0|15|7952|19|1023|-258002.06|-0.18
192|0.00|3.70|0.86|0|19|7971|17|1005|-258075.68|-0.19
193|0.00|3.71|0.74|0|17|7988|14|1025|-258133.92|-0.20
194|0.00|3.67|0.76|0|14|8002|14|1025|-258195.05|-0.19
195|0.00|3.56|0.91|0|14|8016|18|1028|-258299.18|-0.20
196|0.00|3.64|0.99|0|18|8034|21|1018|-258427.25|-0.19
197|0.00|3.87|0.72|0|21|8055|15|1018|-258488.94|-0.17
198|0.00|3.65|0.85|0|15|8070|16|1014|-258566.48|-0.19
199|0.00|3.70|0.77|0|16|8086|15|1011|-258618.95|-0.21
200|0.01|3.57|0.69|0|15|8101|14|1022|-258725.62|-0.17
201|0.00|3.73|0.97|0|14|8115|20|1018|-258813.48|-0.17
202|0.00|3.80|0.81|0|20|8135|16|1022|-258899.95|-0.16
203|0.00|3.94|0.99|0|16|8151|19|1027|-259019.23|-0.17
204|0.00|3.62|0.69|0|19|8170|13|1020|-259106.24|-0.15
205|0.00|3.64|0.82|0|13|8183|16|1028|-259162.81|-0.18
206|0.00|3.71|0.55|0|16|8199|10|1026|-259208.32|-0.15
207|0.01|3.62|0.83|0|10|8209|17|1015|-259283.13|-0.17
208|0.00|3.76|0.63|0|17|8226|13|1023|-259364.02|-0.17
209|0.00|3.63|0.67|0|13|8239|12|1018|-259430.21|-0.16
