Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.77|0.31|7.16|0|10|10|15|1|4976315.00|-14.25
1|0.00|0.46|7.23|0|15|13|8|2|4975917.80|-14.23
2|0.00|0.46|7.17|0|8|18|6|7|4973647.98|-14.19
3|0.00|0.46|7.18|0|6|22|9|10|4972880.45|-28.12
4|0.00|0.45|7.08|0|9|26|15|11|4972824.08|-14.19
5|0.00|0.46|7.22|0|15|30|14|13|4972423.13|-14.18
6|0.00|0.46|7.41|0|14|36|15|15|4963022.97|-14.17
7|0.00|0.46|7.32|0|15|40|14|17|4952811.41|-14.16
8|0.00|0.46|7.26|0|14|46|8|22|4935873.52|-14.16
9|0.00|0.45|7.15|0|8|51|17|24|4934748.13|-14.16
10|0.00|0.46|7.24|0|17|58|20|25|4925423.18|-14.13
11|0.00|0.46|7.25|0|20|64|10|24|4921535.12|-28.23
12|0.00|0.46|7.28|0|10|70|9|26|4920709.42|-14.32
13|0.00|0.46|7.24|0|9|73|13|27|4920679.60|-14.25
14|0.00|0.46|7.23|0|13|77|12|29|4910359.45|-28.25
15|0.00|0.46|7.33|0|12|85|10|32|4908969.91|-14.12
16|0.00|0.46|7.24|0|10|91|12|33|4907793.82|-14.12
17|0.00|0.46|7.28|0|12|97|18|37|4902416.26|-14.12
18|0.00|0.46|7.23|0|18|104|10|40|4900735.55|-14.12
19|0.00|0.46|7.30|0|10|113|14|43|4899408.14|-14.16
20|0.00|0.46|7.26|0|14|116|14|44|4897416.33|-14.19
21|0.00|0.47|7.27|0|14|122|14|44|4894712.83|-27.87
22|0.00|0.46|7.26|0|14|125|20|46|4893666.49|-14.11
23|0.00|0.46|7.28|0|20|133|18|49|4887266.55|-42.05
24|0.00|0.46|7.39|0|18|139|14|52|4886173.62|-14.16
25|0.00|0.47|7.25|0|14|144|12|57|4882640.82|-28.00
26|0.00|0.47|7.24|0|12|147|15|57|4882640.82|-27.94
27|0.00|0.47|7.09|0|15|154|16|59|4882175.79|-14.14
28|0.00|0.47|7.28|0|16|160|18|61|4874926.94|-14.11
29|0.00|0.47|7.30|0|18|167|13|66|4870476.61|-28.07
30|0.00|0.47|7.22|0|13|173|6|71|4860907.50|-28.04
31|0.00|0.48|7.08|0|6|178|6|72|4860837.99|-14.10
32|0.00|0.47|7.33|0|6|182|17|70|4858723.60|-14.10
33|0.00|0.48|7.33|0|17|188|24|72|4835541.52|-14.09
34|0.00|0.46|7.26|0|24|198|13|71|4834485.79|-14.09
35|0.00|0.47|7.22|0|13|207|15|73|4831381.98|-40.21
36|0.00|0.47|7.33|0|15|214|8|76|4830374.70|-40.80
37|0.00|0.47|7.20|0|8|218|13|76|4830374.70|-27.10
38|0.00|0.47|7.27|0|13|220|9|77|4830373.33|-42.44
39|0.00|0.47|7.23|0|9|224|7|79|4829791.56|-26.91
40|0.00|0.48|7.30|0|7|228|11|81|4826175.79|-39.47
41|0.00|0.47|7.25|0|11|230|8|81|4810501.27|-53.02
42|0.00|0.48|7.19|0|8|234|21|83|4810446.51|-40.38
43|0.00|0.47|7.29|0|21|244|11|85|4809610.56|-28.12
44|0.00|0.47|7.21|0|11|247|14|87|4802511.43|-14.30
45|0.00|0.48|7.29|0|14|250|13|88|4800356.74|-40.43
46|0.00|0.47|7.24|0|13|255|16|89|4797821.91|-39.43
47|0.00|0.47|7.22|0|16|262|7|90|4796633.03|-14.12
48|0.00|0.48|7.24|0|7|265|12|92|4796541.96|-14.07
49|0.00|0.48|7.29|0|12|270|8|93|4794828.01|-14.87
50|0.00|0.49|7.18|0|8|272|13|94|4794748.47|-14.07
51|0.00|0.48|7.19|0|13|278|14|96|4791147.38|-24.53
52|0.00|0.48|7.26|0|14|283|17|96|4768331.29|-14.21
53|0.00|0.48|7.32|0|17|289|14|96|4767250.09|-14.43
54|0.00|0.50|7.26|0|14|292|9|97|4767191.92|-14.16
55|0.00|0.49|7.37|0|9|296|10|97|4757099.17|-27.32
56|0.00|0.49|7.23|0|10|301|14|99|4753058.02|-41.19
57|0.00|0.48|7.32|0|14|304|10|100|4752526.48|-26.61
58|0.00|0.51|7.36|0|10|307|10|100|4752526.48|-26.60
59|0.00|0.48|7.25|0|10|310|15|100|4752526.48|-27.89
60|0.00|0.48|7.31|0|15|316|14|99|4750070.76|-14.46
61|0.00|0.48|7.24|0|14|319|13|100|4745434.01|-14.21
62|0.00|0.48|7.36|0|13|326|12|103|4739700.92|-54.83
63|0.00|0.48|7.16|0|12|333|18|105|4739250.63|-38.89
64|0.00|0.49|7.28|0|18|337|16|108|4728441.81|-39.74
65|0.00|0.49|7.27|0|16|342|13|110|4727847.10|-53.68
66|0.00|0.49|7.34|0|13|346|16|111|4724906.19|-14.10
67|0.00|0.49|7.30|0|16|352|9|114|4722484.98|-27.62
68|0.00|0.49|7.23|0|9|356|15|115|4722226.04|-14.25
69|0.00|0.49|7.34|0|15|360|16|116|4721584.43|-26.92
70|0.00|0.48|7.30|0|16|366|6|119|4720963.86|-14.07
71|0.00|0.50|7.33|0|6|370|13|118|4718692.33|-41.26
72|0.00|0.49|7.32|0|13|376|14|121|4717742.91|-27.72
73|0.00|0.49|7.30|0|14|380|17|121|4707913.69|-15.99
74|0.00|0.49|7.25|0|17|384|18|122|4707598.47|-14.37
75|0.00|0.49|7.32|0|18|390|11|124|4707584.06|-15.34
76|0.00|0.50|7.14|0|11|392|10|126|4707302.59|-28.33
77|0.00|0.50|7.27|0|10|396|18|128|4702869.03|-28.35
78|0.00|0.50|7.26|0|18|404|8|127|4698777.17|-14.83
79|0.00|0.49|7.37|0|8|406|11|128|4698611.72|-14.11
80|0.00|0.49|7.20|0|11|413|17|131|4691174.37|-27.47
81|0.00|0.49|7.29|0|17|419|18|135|4685972.50|-14.07
82|0.00|0.50|7.25|0|18|426|14|130|4677753.56|-33.96
83|0.00|0.50|7.41|0|14|430|21|132|4677566.86|-32.98
84|0.00|0.50|7.27|0|21|436|7|134|4677514.15|-64.60
85|0.00|0.50|7.31|0|7|439|9|134|4677514.15|-14.07
86|0.00|0.50|7.22|0|9|448|11|135|4656707.08|-14.31
87|0.00|0.51|7.27|0|11|452|10|135|4655713.44|-28.25
88|0.00|0.50|7.26|0|10|459|6|137|4643397.02|-15.72
89|0.00|0.51|7.23|0|6|462|17|137|4643369.68|-14.07
90|0.00|0.51|7.29|0|17|469|15|140|4634546.19|-53.29
91|0.00|0.50|7.36|0|15|475|22|142|4633890.49|-14.07
92|0.00|0.53|7.32|0|22|482|7|150|4628985.56|-14.19
93|0.00|0.51|7.28|0|7|486|17|150|4628101.23|-17.03
94|0.00|0.52|7.20|0|17|492|17|153|4628082.66|-14.20
95|0.00|0.51|7.32|0|17|497|17|150|4622427.43|-23.54
96|0.00|0.51|7.29|0|17|501|9|153|4621997.26|-14.78
97|0.00|0.52|7.42|0|9|505|15|155|4612895.71|-42.21
98|0.00|0.52|7.32|0|15|509|17|157|4612647.73|-31.29
99|0.00|0.52|7.30|0|17|513|11|158|4612611.99|-46.47
100|0.00|0.51|7.56|0|11|516|14|159|4612582.47|-31.65
101|0.00|0.51|7.24|0|14|519|17|161|4612551.68|-15.02
102|0.00|0.52|7.24|0|17|522|13|163|4612326.77|-18.51
103|0.00|0.51|7.32|0|13|526|13|164|4612230.53|-16.19
104|0.00|0.52|7.24|0|13|531|7|165|4612212.91|-37.05
105|0.00|0.52|7.28|0|7|534|19|165|4612212.91|-25.53
106|0.00|0.52|7.24|0|19|541|16|167|4588948.75|-27.81
107|0.00|0.52|7.32|0|16|546|17|169|4587794.42|-27.46
108|0.00|0.52|7.31|0|17|552|12|171|4586849.10|-40.39
109|0.00|0.53|7.25|0|12|556|7|172|4586819.06|-55.44
110|0.00|0.52|7.26|0|7|559|11|174|4582550.02|-26.93
111|0.00|0.52|7.20|0|11|565|9|175|4582500.58|-14.96
112|0.00|0.52|7.08|0|9|570|11|175|4582440.95|-27.77
113|0.00|0.54|7.25|0|11|575|16|178|4581174.26|-14.29
114|0.00|0.53|7.30|0|16|580|7|176|4578019.21|-24.76
115|0.00|0.52|7.23|0|7|584|13|177|4578013.82|-15.65
116|0.00|0.52|7.26|0|13|588|16|177|4577944.75|-18.49
117|0.00|0.53|7.37|0|16|593|12|173|4573593.68|-32.18
118|0.00|0.54|7.27|0|12|598|16|178|4564072.87|-26.28
119|0.00|0.53|7.33|0|16|603|19|176|4557550.88|-26.62
120|0.00|0.52|7.23|0|19|610|14|177|4557346.61|-27.39
121|0.00|0.53|7.27|0|14|617|17|178|4557310.78|-26.51
122|0.00|0.54|7.30|0|17|623|25|179|4556547.84|-41.42
123|0.00|0.54|7.29|0|25|628|20|181|4556435.42|-19.89
124|0.00|0.53|7.27|0|20|634|15|181|4556434.44|-41.54
125|0.00|0.54|7.30|0|15|640|12|182|4556318.20|-39.04
126|0.00|0.55|7.39|0|12|645|9|184|4556262.17|-14.79
127|0.00|0.54|7.16|0|9|649|4|180|4550624.94|-25.61
128|0.00|0.54|7.30|0|4|653|8|183|4549867.64|-35.78
129|0.00|0.54|7.21|0|8|657|18|184|4549854.24|-26.05
130|0.00|0.53|7.30|0|18|665|8|185|4545542.11|-14.76
131|0.00|0.55|7.26|0|8|670|15|187|4545498.10|-14.47
132|0.00|0.55|7.26|0|15|674|13|189|4542987.56|-17.59
133|0.00|0.55|7.30|0|13|678|19|190|4542950.54|-32.48
134|0.00|0.57|7.36|0|19|684|20|201|4536971.68|-25.18
135|0.00|0.54|7.37|0|20|695|8|203|4535823.40|-22.98
136|0.00|0.54|7.16|0|8|696|13|204|4535799.31|-76.73
137|0.00|0.55|7.30|0|13|702|19|204|4535691.69|-25.11
138|0.00|0.55|7.32|0|19|708|8|204|4535678.18|-69.19
139|0.00|0.55|7.35|0|8|712|18|205|4534599.08|-17.45
140|0.00|0.54|7.16|0|18|717|18|205|4531616.23|-18.70
141|0.00|0.55|7.27|0|18|723|19|206|4531613.86|-31.23
142|0.00|0.55|7.45|0|19|730|14|207|4528763.35|-34.44
143|0.00|0.55|7.36|0|14|734|4|208|4528386.11|-19.88
