Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.87|0.31|2.36|0|2|2|50|1|74255469.00|-25.43
1|0.00|0.47|2.30|0|50|52|50|30|74148414.77|-25.14
2|0.00|0.47|2.27|0|50|102|50|66|73967238.34|-26.67
3|0.00|0.45|2.27|0|50|152|50|98|73807579.42|-74.87
4|0.00|0.48|2.39|0|50|202|50|118|73592622.55|-62.89
5|0.00|0.47|2.21|0|50|252|46|146|73392284.62|-76.37
6|0.00|0.48|2.16|0|46|298|44|157|65460449.76|-31.59
7|0.00|0.49|2.12|0|44|342|43|168|65444480.77|-19.20
8|0.00|0.49|1.88|0|43|385|38|188|65429210.39|-25.08
9|0.00|0.47|1.84|0|38|423|40|201|65405648.60|-10.86
10|0.00|0.48|2.09|0|40|463|42|204|65382882.87|-12.33
11|0.00|0.50|1.83|0|42|505|38|220|65356460.62|-7.73
12|0.00|0.49|1.75|0|38|543|36|233|65339253.25|-6.62
13|0.00|0.51|1.92|0|36|579|39|239|65326057.43|-5.83
14|0.00|0.51|1.80|0|39|618|37|239|65308866.32|-5.42
15|0.00|0.52|1.83|0|37|655|39|245|65283673.81|-5.48
16|0.00|0.49|1.80|0|39|694|36|259|65274078.10|-9.16
17|0.00|0.52|1.87|0|36|730|39|260|65257205.69|-11.87
18|0.00|0.50|1.80|0|39|769|37|277|65246336.10|-5.66
19|0.00|0.51|1.61|0|37|806|34|280|65242613.05|-5.74
20|0.00|0.50|0.08|0|34|840|1|288|65235149.72|-5.33
21|0.00|0.48|1.14|0|1|841|22|39|62948464.17|-8.12
22|0.00|0.48|0.68|0|22|863|14|39|62947602.21|-6.25
23|0.00|0.48|0.58|0|14|877|11|39|62947590.10|-4.38
24|0.00|0.49|0.48|0|11|888|9|45|62946836.47|-3.49
25|0.00|0.46|0.50|0|9|897|9|47|62946647.83|-0.72
26|0.00|0.47|0.45|0|9|906|8|51|62946378.87|-0.47
27|0.00|0.50|0.28|0|8|914|4|52|62946202.39|-0.39
28|0.00|0.50|0.24|0|4|918|3|55|62946058.76|-0.33
29|0.00|0.50|0.19|0|3|921|2|57|62946049.16|-0.28
30|0.00|0.49|0.13|0|2|923|1|58|62946048.11|-0.19
31|0.00|0.48|0.13|0|1|924|1|59|62946041.08|-0.14
32|0.00|0.49|0.14|0|1|925|1|59|62946041.08|-0.14
33|0.00|0.47|0.08|0|1|926|0|60|62946040.48|-0.09
