Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.34|0.34|2.37|0|12|12|50|12|1220441.06|-6.85
1|0.00|0.49|2.39|0|50|62|50|34|1206547.77|-6.84
2|0.00|0.46|2.38|0|50|112|50|64|1193493.51|-25.61
3|0.01|0.47|2.43|0|50|162|50|88|1156797.19|-39.32
4|0.00|0.48|2.42|0|50|212|50|113|1144902.99|-61.57
5|0.00|0.48|2.37|0|50|262|50|130|1131682.43|-50.15
6|0.00|0.47|2.40|0|50|312|50|147|1114614.48|-53.09
7|0.00|0.49|2.37|0|50|362|50|168|1100255.96|-66.56
8|0.00|0.52|2.44|0|50|412|50|190|1079553.00|-88.03
9|0.01|0.55|2.38|0|50|462|50|203|1049428.13|-78.01
10|0.01|0.53|2.39|0|50|512|50|219|1031414.02|-36.18
11|0.00|0.54|2.39|0|50|562|50|228|1002802.89|-43.03
12|0.00|0.56|2.40|0|50|612|50|247|982512.86|-62.69
13|0.00|0.59|2.39|0|50|662|50|257|957983.91|-35.74
14|0.00|0.67|2.37|0|50|712|50|281|927128.36|-41.91
15|0.00|0.71|2.40|0|50|762|50|295|908621.12|-32.07
16|0.01|0.78|2.38|0|50|812|50|303|885915.27|-33.00
17|0.00|0.80|2.40|0|50|862|50|319|856274.05|-39.74
18|0.00|1.00|2.34|0|50|912|50|330|822706.04|-41.14
19|0.00|1.13|2.35|0|50|962|50|358|794094.01|-30.96
20|0.00|1.24|2.41|0|50|1012|50|371|772136.90|-35.29
21|0.00|1.35|2.39|0|50|1062|50|380|745555.42|-27.91
22|0.01|1.25|2.38|0|50|1112|50|408|704508.57|-23.59
23|0.00|1.37|2.39|0|50|1162|50|410|681973.09|-18.43
24|0.00|1.50|2.46|0|50|1212|50|435|663623.18|-17.43
25|0.01|1.57|2.40|0|50|1262|50|439|640692.58|-17.93
26|0.01|1.79|2.52|0|50|1312|50|458|618195.38|-15.01
27|0.01|1.64|2.49|0|50|1362|50|470|604217.20|-18.60
28|0.01|1.65|2.42|0|50|1412|50|481|595637.02|-26.22
29|0.00|1.67|2.41|0|50|1462|50|482|575173.64|-16.39
30|0.00|2.12|2.37|0|50|1512|50|490|557963.60|-16.77
31|0.01|2.09|2.39|0|50|1562|50|507|537762.26|-8.48
32|0.01|1.82|2.40|0|50|1612|50|499|517890.92|-11.78
33|0.02|2.13|2.40|0|50|1662|50|527|501652.79|-12.29
34|0.01|2.03|2.41|0|50|1712|50|528|475811.24|-14.36
35|0.01|2.09|2.38|0|50|1762|50|546|452624.42|-11.42
36|0.00|2.09|2.37|0|50|1812|50|547|430476.76|-11.10
37|0.01|2.30|2.37|0|50|1862|50|553|415130.81|-7.94
38|0.01|2.15|2.38|0|50|1912|50|539|398036.90|-8.06
39|0.01|2.34|2.45|0|50|1962|50|554|372015.46|-6.91
40|0.01|2.33|2.39|0|50|2012|50|556|351623.46|-8.50
41|0.01|2.38|2.37|0|50|2062|50|573|329591.33|-10.85
42|0.01|2.35|2.36|0|50|2112|50|579|299018.34|-10.11
43|0.01|2.38|2.38|0|50|2162|50|579|286690.80|-9.17
44|0.01|2.35|2.35|0|50|2212|50|600|263603.39|-9.22
45|0.01|2.41|2.38|0|50|2262|50|597|244111.64|-6.05
46|0.01|2.52|2.40|0|50|2312|50|610|234992.95|-5.83
47|0.01|2.43|2.39|0|50|2362|50|616|217755.87|-5.68
48|0.02|2.69|2.41|0|50|2412|50|610|192969.44|-7.99
49|0.01|2.31|2.38|0|50|2462|50|621|174414.36|-10.97
50|0.01|2.52|2.36|0|50|2512|50|637|155966.43|-5.66
51|0.01|2.45|2.44|0|50|2562|50|646|139776.08|-7.93
52|0.01|2.73|2.49|0|50|2612|50|650|120012.84|-6.91
53|0.01|2.68|2.43|0|50|2662|50|652|106775.21|-6.72
54|0.01|2.60|2.40|0|50|2712|50|652|90541.28|-6.96
55|0.01|2.70|2.40|0|50|2762|50|676|71492.04|-8.52
56|0.01|2.73|2.38|0|50|2812|50|693|48919.47|-8.40
57|0.02|2.81|2.37|0|50|2862|50|714|31689.68|-9.04
58|0.01|2.89|2.38|0|50|2912|50|710|14522.74|-6.59
59|0.01|2.73|2.39|0|50|2962|50|700|1199.37|-4.93
60|0.01|2.83|2.38|0|50|3012|50|705|-10090.92|-4.60
61|0.01|2.77|2.42|0|50|3062|50|716|-17385.15|-6.14
62|0.01|2.92|2.41|0|50|3112|50|746|-34266.67|-8.06
63|0.01|2.88|2.39|0|50|3162|50|728|-42775.56|-8.10
64|0.01|2.93|2.38|0|50|3212|50|744|-53606.23|-6.50
65|0.01|3.03|2.44|0|50|3262|50|741|-61787.40|-3.65
66|0.01|2.92|2.40|0|50|3312|50|771|-71474.44|-3.33
67|0.01|2.96|2.41|0|50|3362|50|800|-79057.63|-3.09
68|0.01|3.23|2.40|0|50|3412|50|789|-83739.46|-2.36
69|0.01|3.12|2.39|0|50|3462|50|802|-88224.29|-2.45
70|0.01|3.26|2.41|0|50|3512|50|814|-92061.74|-2.59
71|0.01|3.19|2.38|0|50|3562|50|808|-94917.17|-2.17
72|0.01|3.48|2.45|0|50|3612|50|806|-99392.75|-2.14
73|0.01|3.04|2.39|0|50|3662|50|814|-105494.22|-2.58
74|0.01|3.01|2.40|0|50|3712|50|804|-108688.65|-2.36
75|0.01|3.39|2.41|0|50|3762|50|836|-113455.67|-2.15
76|0.01|3.16|2.39|0|50|3812|50|831|-120294.00|-2.43
