Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.04|0.32|2.44|0|4|4|50|3|1203148.87|-0.29
1|0.00|0.48|2.41|0|50|54|50|38|1201655.43|-0.25
2|0.00|0.48|2.31|0|50|104|47|76|1198938.79|-0.33
3|0.00|0.48|2.12|0|47|151|43|98|1196260.84|-0.41
4|0.00|0.48|2.08|0|43|194|42|128|1194651.53|-0.73
5|0.00|0.48|0.52|0|42|236|10|147|1191903.99|-0.44
6|0.00|0.48|0.57|0|10|246|10|37|1110192.72|-0.25
7|0.00|0.48|0.28|0|10|256|4|37|1110192.72|-0.14
8|0.00|0.48|0.29|0|4|260|4|37|1110192.72|-0.17
9|0.00|0.49|0.18|0|4|264|2|38|1110191.33|-0.12
10|0.00|0.48|0.18|0|2|266|2|38|1110191.33|-0.15
11|0.00|0.48|0.13|0|2|268|1|38|1110191.33|-0.13
12|0.00|0.48|0.09|0|1|269|0|38|1110191.33|-0.10
