Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.92|0.32|2.38|0|2|2|50|1|11992672.50|-8.42
1|0.00|0.47|2.36|0|50|52|50|27|11985123.84|-8.37
2|0.00|0.48|2.37|0|50|102|50|59|11962012.34|-14.89
3|0.00|0.48|2.37|0|50|152|50|79|11938113.81|-27.64
4|0.00|0.48|2.35|0|50|202|50|104|11921945.08|-34.14
5|0.00|0.49|2.38|0|50|252|50|127|11878167.54|-44.84
6|0.00|0.51|2.35|0|50|302|50|148|11845869.46|-36.79
7|0.00|0.51|2.36|0|50|352|50|163|11822395.06|-45.85
8|0.00|0.51|2.37|0|50|402|50|174|11797383.21|-46.87
9|0.00|0.51|2.36|0|50|452|50|189|11768740.22|-93.62
10|0.00|0.56|2.47|0|50|502|50|201|11741288.62|-71.30
11|0.00|0.54|2.41|0|50|552|50|229|11703901.22|-28.80
12|0.00|0.57|2.38|0|50|602|50|241|11663599.26|-31.86
13|0.00|0.62|2.38|0|50|652|50|259|11638086.25|-29.10
14|0.00|0.61|2.37|0|50|702|50|274|11616948.02|-28.34
15|0.00|0.75|2.38|0|50|752|50|288|11587989.52|-27.66
16|0.00|0.76|2.38|0|50|802|50|303|11562744.21|-22.42
17|0.00|0.89|2.39|0|50|852|50|333|11544855.08|-39.10
18|0.01|0.97|2.39|0|50|902|50|341|11509630.94|-26.83
19|0.00|0.99|2.40|0|50|952|50|359|11481105.87|-21.83
20|0.00|1.07|2.38|0|50|1002|50|361|11457166.47|-18.19
21|0.00|1.08|2.38|0|50|1052|50|383|11433473.32|-20.90
22|0.00|1.14|2.50|0|50|1102|50|399|11415357.87|-31.44
23|0.01|1.22|2.40|0|50|1152|50|407|11395381.79|-15.49
24|0.00|1.15|2.39|0|50|1202|50|416|11372819.78|-14.41
25|0.01|1.16|2.41|0|50|1252|50|425|11355750.15|-15.80
26|0.00|1.22|2.39|0|50|1302|50|448|11326557.29|-13.57
27|0.00|1.24|2.38|0|50|1352|50|446|11296607.25|-21.40
28|0.00|1.29|2.39|0|50|1402|50|464|11272290.43|-16.12
29|0.00|1.22|2.41|0|50|1452|50|482|11243117.34|-13.90
30|0.01|1.28|2.42|0|50|1502|50|493|11219417.41|-19.05
31|0.00|1.32|2.39|0|50|1552|50|494|11191323.11|-9.54
32|0.00|1.32|2.38|0|50|1602|50|503|11166693.65|-12.06
33|0.00|1.33|2.41|0|50|1652|50|504|11148430.45|-12.70
34|0.01|1.30|2.38|0|50|1702|50|510|11127705.40|-15.13
35|0.00|1.36|2.38|0|50|1752|50|518|11114715.91|-11.81
36|0.00|1.36|2.38|0|50|1802|50|531|11095223.37|-11.91
37|0.00|1.41|2.38|0|50|1852|50|540|11070655.67|-11.53
38|0.00|1.40|2.39|0|50|1902|50|537|11057453.31|-10.62
39|0.01|1.37|2.39|0|50|1952|50|555|11031297.70|-13.29
40|0.00|1.43|2.40|0|50|2002|50|568|11006783.15|-19.49
41|0.01|1.51|2.39|0|50|2052|50|560|10928472.15|-17.85
42|0.00|1.49|2.40|0|50|2102|50|568|10905064.48|-17.29
43|0.00|1.51|2.40|0|50|2152|50|588|10891292.94|-10.73
