Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|3.69|0.37|2.70|0|52|52|50|40|1059592.32|-7.03
1|0.01|0.58|2.60|0|50|102|50|73|1050599.57|-6.91
2|0.01|0.52|2.47|0|50|152|50|103|1028464.83|-13.86
3|0.01|0.51|2.55|0|50|202|50|121|996382.96|-26.85
4|0.01|0.52|2.53|0|50|252|50|148|976126.93|-52.38
5|0.01|0.54|2.47|0|50|302|50|169|948897.72|-67.07
6|0.01|0.54|2.49|0|50|352|50|187|923079.87|-60.89
7|0.01|0.54|2.53|0|50|402|50|208|892947.46|-59.60
8|0.01|0.59|2.60|0|50|452|50|234|854320.68|-40.98
9|0.01|0.60|2.63|0|50|502|50|246|831517.23|-46.93
10|0.01|0.62|2.60|0|50|552|50|268|808707.80|-38.06
11|0.01|0.66|2.59|0|50|602|50|278|775814.43|-24.25
12|0.01|0.68|2.60|0|50|652|50|287|757674.37|-24.44
13|0.01|0.74|2.61|0|50|702|50|307|725877.07|-55.34
14|0.01|0.82|2.61|0|50|752|50|325|703925.64|-30.37
15|0.01|0.84|2.61|0|50|802|50|336|670997.48|-35.23
16|0.01|0.91|2.62|0|50|852|50|354|649547.98|-26.62
17|0.01|1.22|2.70|0|50|902|50|363|612580.41|-29.67
18|0.01|1.16|2.72|0|50|952|50|373|582538.81|-32.09
19|0.01|1.46|2.62|0|50|1002|50|389|545424.47|-28.26
20|0.01|1.40|2.62|0|50|1052|50|403|514581.18|-26.57
21|0.01|1.52|2.61|0|50|1102|50|416|490808.16|-26.17
22|0.01|1.54|2.61|0|50|1152|50|429|444786.47|-21.48
23|0.01|1.68|2.61|0|50|1202|50|453|407081.15|-15.78
24|0.01|1.70|2.64|0|50|1252|50|468|372829.00|-11.62
25|0.01|1.88|2.63|0|50|1302|50|475|354850.25|-20.06
26|0.01|1.72|2.58|0|50|1352|50|479|330426.69|-12.53
27|0.01|1.82|2.63|0|50|1402|50|490|299433.48|-22.93
28|0.01|2.25|2.62|0|50|1452|50|512|287636.82|-18.17
29|0.01|2.03|2.59|0|50|1502|50|523|269083.96|-15.71
30|0.01|2.28|2.63|0|50|1552|50|520|250285.40|-7.50
31|0.01|2.04|2.67|0|50|1602|50|539|231728.45|-7.09
32|0.01|2.24|2.69|0|50|1652|50|542|197049.45|-7.80
33|0.01|2.51|2.62|0|50|1702|50|557|170473.36|-9.96
34|0.01|2.35|2.62|0|50|1752|50|553|146208.19|-12.15
35|0.01|2.42|2.63|0|50|1802|50|556|129256.69|-12.19
36|0.01|2.61|2.63|0|50|1852|50|577|93427.01|-11.59
37|0.01|2.33|2.63|0|50|1902|50|560|67920.59|-7.57
38|0.01|2.46|2.61|0|50|1952|50|593|47912.61|-9.11
39|0.01|2.44|2.61|0|50|2002|50|593|32909.90|-6.38
40|0.04|2.62|2.61|0|50|2052|50|606|12783.45|-6.78
41|0.01|2.55|2.61|0|50|2102|50|602|-10287.01|-10.84
42|0.01|2.56|2.63|0|50|2152|50|600|-24909.37|-12.54
43|0.01|2.70|2.61|0|50|2202|50|632|-50427.84|-7.34
44|0.01|2.64|2.62|0|50|2252|50|628|-70384.94|-10.43
45|0.01|2.88|2.69|0|50|2302|50|629|-85593.19|-7.20
46|0.01|2.99|2.62|0|50|2352|50|625|-104450.89|-6.50
47|0.01|2.80|2.63|0|50|2402|50|629|-128488.84|-10.61
48|0.01|2.76|2.63|0|50|2452|50|634|-141518.86|-6.74
49|0.01|3.02|2.65|0|50|2502|50|650|-165245.61|-6.16
50|0.01|3.04|2.63|0|50|2552|50|690|-192189.53|-9.75
51|0.01|2.80|2.64|0|50|2602|50|694|-204677.42|-8.13
52|0.01|3.15|2.63|0|50|2652|50|696|-223027.41|-8.87
53|0.01|3.18|2.77|0|50|2702|50|707|-233808.34|-7.70
54|0.01|3.32|2.81|0|50|2752|50|692|-242836.68|-7.03
55|0.01|3.29|2.76|0|50|2802|50|696|-264062.36|-5.16
56|0.01|3.39|2.74|0|50|2852|50|701|-282247.61|-4.78
57|0.01|3.30|2.64|0|50|2902|50|708|-295784.42|-4.72
58|0.01|3.10|2.63|0|50|2952|50|711|-305618.08|-4.75
