Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.59|0.31|2.38|0|16|16|50|7|1273086.89|-7.23
1|0.00|0.46|2.36|0|50|66|50|37|1267917.85|-6.94
2|0.00|0.47|2.38|0|50|116|50|72|1256263.06|-19.67
3|0.00|0.46|2.36|0|50|166|50|96|1241251.94|-19.27
4|0.01|0.49|2.39|0|50|216|50|118|1222425.69|-28.17
5|0.00|0.50|2.40|0|50|266|50|144|1201109.50|-37.66
6|0.00|0.52|2.35|0|50|316|50|161|1186452.06|-29.00
7|0.00|0.52|2.38|0|50|366|50|174|1169845.55|-27.91
8|0.00|0.55|2.35|0|50|416|50|194|1153058.65|-28.95
9|0.00|0.56|2.35|0|50|466|50|211|1144790.54|-21.56
10|0.00|0.60|2.36|0|50|516|50|234|1134815.81|-27.81
11|0.00|0.67|2.36|0|50|566|50|261|1127998.69|-27.88
12|0.00|0.81|2.38|0|50|616|50|266|1119832.00|-31.46
13|0.00|0.99|2.36|0|50|666|50|295|1111043.46|-33.15
14|0.00|1.11|2.36|0|50|716|50|312|1104960.66|-36.16
15|0.00|1.26|2.39|0|50|766|50|331|1099043.49|-17.04
16|0.00|1.32|2.37|0|50|816|50|338|1091113.03|-17.18
17|0.01|1.51|2.38|0|50|866|50|356|1087369.23|-12.24
18|0.01|1.57|2.36|0|50|916|50|374|1081748.43|-8.94
19|0.01|1.65|2.36|0|50|966|50|378|1077793.04|-8.64
20|0.01|1.66|2.38|0|50|1016|50|387|1074718.94|-9.54
21|0.01|1.65|2.36|0|50|1066|50|385|1070714.31|-15.93
22|0.01|1.76|2.34|0|50|1116|50|387|1067585.94|-5.81
23|0.01|1.84|2.35|0|50|1166|50|411|1065008.10|-5.54
24|0.01|2.13|2.35|0|50|1216|50|410|1062348.05|-5.43
25|0.01|2.04|2.35|0|50|1266|50|399|1059089.18|-5.65
26|0.01|2.04|2.36|0|50|1316|50|412|1054930.37|-4.58
27|0.01|2.25|2.34|0|50|1366|50|423|1052287.09|-4.84
28|0.01|2.20|2.35|0|50|1416|50|427|1049286.45|-4.80
29|0.01|2.36|2.35|0|50|1466|50|432|1047389.62|-3.87
30|0.01|2.26|2.36|0|50|1516|50|440|1045107.43|-3.70
31|0.00|2.27|2.35|0|50|1566|50|412|1041922.84|-4.51
32|0.01|2.39|2.36|0|50|1616|50|445|1039603.62|-3.88
33|0.01|2.63|2.39|0|50|1666|50|418|1036114.07|-6.68
34|0.01|2.73|2.55|0|50|1716|50|404|1033683.93|-5.80
35|0.01|2.71|2.57|0|50|1766|50|434|1031895.62|-6.09
36|0.01|2.68|2.59|0|50|1816|50|417|1029428.35|-4.33
37|0.01|2.71|2.56|0|50|1866|50|416|1027063.42|-3.21
38|0.01|2.67|2.36|0|50|1916|50|413|1025141.32|-5.65
39|0.01|2.57|2.35|0|50|1966|50|418|1023554.28|-3.50
40|0.01|2.51|2.35|0|50|2016|50|429|1022151.98|-4.69
41|0.01|2.78|2.33|0|50|2066|50|438|1020805.11|-5.99
42|0.00|2.49|2.36|0|50|2116|50|434|1018550.46|-4.42
43|0.01|2.83|2.34|0|50|2166|50|434|1016848.85|-6.58
44|0.01|2.48|2.37|0|50|2216|50|433|1014736.02|-5.31
45|0.01|2.63|2.39|0|50|2266|50|423|1012871.54|-7.37
46|0.01|2.72|2.39|0|50|2316|50|435|1010839.29|-4.56
47|0.01|2.71|2.37|0|50|2366|50|447|1009250.00|-6.87
48|0.01|2.65|2.36|0|50|2416|50|438|1007465.18|-3.16
49|0.01|2.61|2.36|0|50|2466|50|434|1005903.97|-2.63
50|0.01|2.62|2.35|0|50|2516|50|436|1003808.99|-2.93
51|0.00|2.53|2.36|0|50|2566|50|449|1002106.77|-5.15
52|0.01|2.54|2.35|0|50|2616|50|449|1000276.58|-4.52
53|0.01|2.64|2.36|0|50|2666|50|453|998317.29|-2.10
54|0.01|2.83|2.39|0|50|2716|50|451|996251.11|-3.31
55|0.01|2.59|2.35|0|50|2766|50|455|994607.73|-3.42
56|0.01|3.03|2.36|0|50|2816|50|450|992154.32|-3.08
57|0.01|2.62|2.36|0|50|2866|50|438|990460.18|-2.93
58|0.01|2.63|2.40|0|50|2916|50|442|988890.58|-2.94
59|0.01|2.74|2.35|0|50|2966|50|449|986680.11|-1.75
60|0.01|2.66|2.36|0|50|3016|50|455|984084.82|-1.72
61|0.00|2.61|2.36|0|50|3066|50|452|981218.98|-2.49
62|0.01|2.62|2.36|0|50|3116|50|449|979195.98|-1.74
63|0.01|2.58|2.35|0|50|3166|50|463|977819.56|-2.07
64|0.01|2.70|2.36|0|50|3216|50|462|975576.02|-1.71
65|0.01|2.86|2.36|0|50|3266|50|476|973706.46|-1.44
66|0.00|2.66|2.35|0|50|3316|50|488|971831.96|-2.32
67|0.00|2.60|2.36|0|50|3366|50|488|970121.95|-1.84
68|0.00|3.08|2.37|0|50|3416|50|492|968214.53|-1.56
69|0.01|2.77|2.37|0|50|3466|50|491|965947.06|-1.32
70|0.01|3.12|2.60|0|50|3516|50|500|964458.39|-1.45
71|0.01|2.80|2.51|0|50|3566|50|504|962133.81|-1.27
72|0.01|2.98|2.49|0|50|3616|50|520|960668.25|-1.64
73|0.01|3.02|2.49|0|50|3666|50|504|959007.05|-1.30
74|0.01|2.92|2.37|0|50|3716|50|509|957044.52|-1.11
