Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|3.88|0.34|2.52|0|58|58|50|47|1090913.62|-7.45
1|0.01|0.52|2.47|0|50|108|50|79|1082584.11|-6.91
2|0.01|0.51|2.50|0|50|158|50|106|1067247.14|-6.90
3|0.01|0.51|2.50|0|50|208|50|131|1054751.02|-19.66
4|0.01|0.57|2.47|0|50|258|50|154|1021926.48|-59.45
5|0.01|0.53|2.50|0|50|308|50|177|1005473.57|-57.30
6|0.01|0.54|2.44|0|50|358|50|186|987041.59|-61.55
7|0.01|0.55|2.48|0|50|408|50|205|951669.33|-56.75
8|0.01|0.55|2.47|0|50|458|50|224|925637.73|-45.38
9|0.01|0.57|2.46|0|50|508|50|250|902954.84|-50.42
10|0.01|0.58|2.49|0|50|558|50|264|860945.28|-42.15
11|0.01|0.58|2.47|0|50|608|50|278|839474.92|-44.43
12|0.01|0.62|2.46|0|50|658|50|286|816974.88|-40.94
13|0.01|0.64|2.50|0|50|708|50|292|784230.34|-28.07
14|0.01|0.69|2.46|0|50|758|50|316|753105.64|-24.62
15|0.01|0.72|2.46|0|50|808|50|325|713881.37|-36.20
16|0.01|0.93|2.49|0|50|858|50|360|671648.12|-38.21
17|0.01|1.11|2.50|0|50|908|50|368|634302.34|-52.22
18|0.01|1.24|2.57|0|50|958|50|369|607162.06|-25.21
19|0.01|1.31|2.65|0|50|1008|50|384|583400.64|-34.58
20|0.01|1.33|2.49|0|50|1058|50|409|550185.21|-17.88
21|0.01|1.42|2.51|0|50|1108|50|427|501476.68|-13.99
22|0.01|1.45|2.48|0|50|1158|50|433|474413.56|-19.24
23|0.01|1.56|2.47|0|50|1208|50|442|444931.90|-24.13
24|0.01|1.55|2.47|0|50|1258|50|459|411078.90|-18.38
25|0.01|1.64|2.49|0|50|1308|50|465|388283.91|-13.04
26|0.01|1.69|2.50|0|50|1358|50|497|367969.37|-14.71
27|0.01|1.61|2.49|0|50|1408|50|511|344752.40|-12.47
28|0.01|1.81|2.48|0|50|1458|50|517|323225.42|-9.28
29|0.01|2.12|2.72|0|50|1508|50|523|298267.02|-10.17
30|0.01|2.22|2.70|0|50|1558|50|535|269757.66|-6.60
31|0.01|2.30|2.68|0|50|1608|50|546|234340.84|-16.17
32|0.01|1.99|2.53|0|50|1658|50|564|216284.04|-9.39
33|0.01|2.07|2.47|0|50|1708|50|554|193305.20|-14.41
34|0.01|2.29|2.63|0|50|1758|50|566|162115.34|-6.82
35|0.01|2.27|2.50|0|50|1808|50|566|141706.68|-11.70
36|0.01|2.28|2.51|0|50|1858|50|591|109055.75|-10.36
37|0.01|2.31|2.49|0|50|1908|50|590|82251.75|-8.17
38|0.01|2.33|2.51|0|50|1958|50|579|60229.54|-15.61
39|0.01|2.45|2.49|0|50|2008|50|587|44597.30|-12.65
40|0.01|2.35|2.52|0|50|2058|50|596|24454.62|-6.25
41|0.01|2.44|2.52|0|50|2108|50|605|-9900.66|-8.81
42|0.01|2.38|2.50|0|50|2158|50|623|-30617.65|-6.20
43|0.01|2.39|2.49|0|50|2208|50|648|-46985.08|-8.10
44|0.01|2.37|2.52|0|50|2258|50|627|-75821.93|-7.54
45|0.01|2.47|2.50|0|50|2308|50|632|-98415.04|-5.94
46|0.01|2.60|2.53|0|50|2358|50|629|-120709.15|-6.76
47|0.01|2.57|2.68|0|50|2408|50|639|-132185.71|-8.13
48|0.01|2.67|2.51|0|50|2458|50|647|-155046.72|-5.85
49|0.01|2.78|2.48|0|50|2508|50|648|-172460.05|-5.54
50|0.01|2.66|2.47|0|50|2558|50|652|-186097.12|-5.96
51|0.01|2.65|2.45|0|50|2608|50|677|-209240.90|-5.68
52|0.01|2.77|2.52|0|50|2658|50|680|-225950.93|-5.30
53|0.01|3.00|2.64|0|50|2708|50|675|-248928.42|-6.92
54|0.03|3.00|2.66|0|50|2758|50|702|-266031.63|-6.00
55|0.01|2.99|2.54|0|50|2808|50|713|-284951.89|-5.39
56|0.01|2.86|2.52|0|50|2858|50|697|-301084.37|-5.14
57|0.01|2.82|2.51|0|50|2908|50|732|-317197.71|-5.13
58|0.01|2.96|2.50|0|50|2958|50|724|-338465.37|-5.50
59|0.01|2.92|2.67|0|50|3008|50|742|-355031.09|-4.66
60|0.01|3.05|2.51|0|50|3058|50|748|-372955.14|-4.96
61|0.01|2.98|2.47|0|50|3108|50|753|-384146.53|-4.73
62|0.01|3.29|2.49|0|50|3158|50|768|-393374.78|-3.77
63|0.01|3.11|2.51|0|50|3208|50|762|-400895.87|-3.49
64|0.01|3.06|2.50|0|50|3258|50|781|-407341.98|-3.52
65|0.03|3.19|2.50|0|50|3308|50|795|-412506.08|-2.97
66|0.01|3.25|2.47|0|50|3358|50|779|-418976.84|-2.60
67|0.01|3.15|2.46|0|50|3408|50|778|-427425.05|-2.62
68|0.01|3.02|2.48|0|50|3458|50|792|-431842.86|-1.90
