Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.80|0.31|7.14|0|10|10|11|1|5007675.50|-14.40
1|0.00|0.45|7.17|0|11|17|9|3|5007193.62|-14.37
2|0.00|0.46|7.25|0|9|24|14|7|5003838.03|-14.33
3|0.00|0.45|7.22|0|14|27|14|9|5000518.88|-28.52
4|0.00|0.46|7.25|0|14|34|14|13|4988951.71|-14.30
5|0.00|0.45|7.23|0|14|42|17|14|4980619.79|-14.32
6|0.00|0.46|7.42|0|17|48|10|19|4975988.71|-28.26
7|0.00|0.46|7.11|0|10|54|14|20|4973665.33|-14.36
8|0.00|0.46|7.22|0|14|60|19|22|4951788.94|-14.31
9|0.00|0.46|7.13|0|19|68|19|27|4941206.11|-14.28
10|0.00|0.46|7.25|0|19|76|18|31|4932761.70|-14.27
11|0.00|0.46|7.24|0|18|84|17|38|4926091.41|-28.40
12|0.00|0.46|7.26|0|17|90|11|40|4925734.09|-14.22
13|0.00|0.48|7.31|0|11|96|4|41|4917705.83|-28.35
14|0.00|0.46|7.19|0|4|98|16|42|4917476.42|-14.22
15|0.01|0.46|7.25|0|16|103|9|45|4916555.04|-14.21
16|0.00|0.46|7.21|0|9|108|7|47|4908757.18|-42.19
17|0.00|0.46|7.12|0|7|110|13|48|4908724.71|-28.19
18|0.00|0.47|7.28|0|13|117|5|50|4904086.63|-14.48
19|0.00|0.46|7.30|0|5|121|18|50|4902259.18|-14.47
20|0.00|0.46|7.14|0|18|126|7|52|4901148.13|-28.57
21|0.00|0.47|7.52|0|7|129|11|53|4900162.63|-28.41
22|0.00|0.47|7.36|0|11|132|17|56|4899473.92|-28.09
23|0.00|0.51|7.74|0|17|140|16|58|4894989.99|-28.08
24|0.00|0.49|7.46|0|16|148|8|63|4889640.81|-14.20
25|0.00|0.47|7.27|0|8|152|20|64|4885716.03|-28.29
26|0.00|0.46|7.26|0|20|160|16|67|4876755.66|-28.44
27|0.00|0.47|7.27|0|16|165|14|69|4875967.46|-69.46
28|0.00|0.47|7.43|0|14|167|14|71|4873298.94|-55.76
29|0.00|0.48|7.53|0|14|172|24|71|4873298.94|-69.68
30|0.00|0.47|7.37|0|24|181|13|74|4862315.43|-69.28
31|0.00|0.47|7.32|0|13|187|9|75|4862271.09|-42.21
32|0.00|0.47|7.35|0|9|189|10|76|4858855.61|-27.83
33|0.00|0.47|7.31|0|10|192|12|77|4858815.16|-14.85
34|0.00|0.49|7.24|0|12|197|28|78|4853703.95|-68.21
35|0.00|0.48|7.15|0|28|205|15|82|4853015.82|-39.76
36|0.00|0.48|7.34|0|15|207|12|82|4852317.44|-26.00
37|0.00|0.47|7.28|0|12|210|19|83|4851112.37|-39.69
38|0.00|0.49|7.10|0|19|217|16|87|4850534.73|-53.09
39|0.00|0.47|7.26|0|16|222|7|86|4847398.70|-66.91
40|0.00|0.47|7.26|0|7|225|19|88|4844027.51|-28.30
41|0.00|0.48|7.28|0|19|235|11|92|4838303.86|-40.51
42|0.00|0.48|7.18|0|11|242|10|93|4832320.57|-14.19
43|0.00|0.48|7.16|0|10|248|11|96|4830200.71|-14.77
44|0.00|0.48|7.20|0|11|250|10|97|4830022.88|-14.32
45|0.00|0.48|7.35|0|10|256|16|99|4826153.78|-24.10
46|0.00|0.48|7.34|0|16|262|17|102|4825369.24|-16.48
47|0.00|0.48|7.21|0|17|267|16|104|4825270.02|-14.75
48|0.00|0.48|7.20|0|16|272|7|106|4822839.88|-20.44
49|0.00|0.48|7.25|0|7|277|8|108|4812357.22|-15.07
50|0.00|0.48|7.19|0|8|282|11|108|4807761.55|-30.55
51|0.00|0.48|7.22|0|11|289|16|109|4807747.88|-26.15
52|0.00|0.49|7.30|0|16|294|20|116|4801802.79|-14.18
53|0.00|0.48|7.25|0|20|303|12|116|4796420.60|-14.77
54|0.00|0.49|7.42|0|12|308|17|118|4792898.89|-41.54
55|0.00|0.49|7.28|0|17|312|12|119|4792860.10|-28.12
56|0.00|0.49|7.28|0|12|315|11|121|4792857.70|-15.28
57|0.00|0.49|7.27|0|11|318|8|122|4790355.90|-14.23
58|0.00|0.49|7.30|0|8|321|11|122|4789615.58|-27.49
59|0.00|0.49|7.18|0|11|329|6|119|4781742.24|-15.84
60|0.00|0.50|7.24|0|6|333|4|118|4780863.55|-14.30
61|0.00|0.49|7.27|0|4|335|15|118|4779073.04|-14.17
62|0.00|0.49|7.30|0|15|343|16|122|4771067.51|-15.14
63|0.00|0.49|7.38|0|16|347|15|125|4751231.31|-27.38
64|0.00|0.49|7.27|0|15|351|15|126|4751231.29|-27.37
65|0.00|0.49|7.24|0|15|355|8|127|4748728.01|-27.86
66|0.00|0.50|7.30|0|8|358|8|130|4748588.55|-41.90
67|0.00|0.49|7.26|0|8|363|14|132|4739248.73|-18.43
68|0.00|0.49|7.31|0|14|366|6|129|4735967.07|-30.66
69|0.00|0.49|7.30|0|6|367|17|130|4735940.00|-28.27
70|0.00|0.50|7.29|0|17|371|11|131|4735884.15|-28.43
71|0.00|0.49|7.40|0|11|375|16|135|4720485.36|-37.92
72|0.00|0.51|7.29|0|16|378|18|137|4720174.74|-28.27
73|0.00|0.50|7.23|0|18|384|12|140|4718410.54|-14.40
74|0.00|0.51|7.27|0|12|385|11|142|4717272.67|-14.79
75|0.00|0.50|7.32|0|11|390|16|143|4717259.00|-28.60
76|0.00|0.50|7.22|0|16|394|22|144|4717226.12|-14.19
77|0.00|0.51|7.09|0|22|400|16|145|4716636.69|-54.30
78|0.00|0.51|7.30|0|16|403|17|145|4716636.69|-28.01
79|0.00|0.50|7.30|0|17|409|7|148|4716219.65|-14.45
80|0.00|0.51|7.32|0|7|414|6|148|4709828.69|-19.95
81|0.00|0.50|7.27|0|6|415|13|149|4709806.70|-26.05
82|0.01|0.51|7.29|0|13|417|10|150|4709074.21|-40.12
83|0.00|0.51|7.37|0|10|422|12|149|4705960.13|-41.47
84|0.00|0.50|7.24|0|12|423|13|149|4705960.13|-41.38
85|0.00|0.51|7.30|0|13|424|16|149|4705960.13|-53.59
86|0.00|0.51|7.30|0|16|429|9|151|4704827.21|-20.60
87|0.00|0.51|7.28|0|9|432|17|152|4704777.52|-14.56
88|0.00|0.51|7.43|0|17|437|13|154|4704686.32|-41.70
89|0.00|0.51|7.08|0|13|440|14|155|4704603.61|-14.50
90|0.00|0.51|7.30|0|14|447|14|150|4700309.65|-40.50
91|0.00|0.51|7.29|0|14|453|9|151|4700158.88|-50.37
92|0.00|0.51|7.17|0|9|456|10|152|4699899.57|-25.68
93|0.00|0.51|7.11|0|10|459|16|153|4693944.68|-27.12
94|0.00|0.51|7.31|0|16|467|14|163|4688608.33|-41.58
95|0.00|0.51|7.24|0|14|475|11|165|4687134.56|-43.38
96|0.00|0.52|7.24|0|11|483|18|165|4681590.04|-27.65
97|0.00|0.53|7.35|0|18|490|10|168|4679641.33|-14.26
98|0.00|0.52|7.29|0|10|496|12|171|4678093.17|-54.80
99|0.00|0.52|7.36|0|12|502|14|171|4678093.17|-54.72
100|0.00|0.52|7.31|0|14|509|21|171|4678093.17|-54.66
101|0.00|0.52|7.32|0|21|516|5|172|4678078.21|-34.03
102|0.00|0.53|7.25|0|5|519|17|172|4678078.21|-43.49
103|0.01|0.53|7.25|0|17|522|14|172|4678078.21|-14.53
104|0.00|0.52|7.21|0|14|525|14|172|4678078.21|-14.53
105|0.00|0.52|7.37|0|14|528|14|175|4676893.87|-14.39
106|0.00|0.52|7.26|0|14|531|9|175|4676629.81|-27.64
107|0.00|0.52|7.30|0|9|533|20|177|4676166.47|-14.20
108|0.00|0.52|7.23|0|20|540|14|175|4672654.32|-47.87
109|0.00|0.52|7.32|0|14|548|14|181|4669582.82|-41.22
110|0.00|0.52|7.25|0|14|551|15|182|4668889.63|-14.72
111|0.00|0.52|7.25|0|15|555|17|184|4665016.40|-14.61
112|0.00|0.53|7.28|0|17|561|13|186|4664655.78|-28.59
113|0.00|0.53|7.35|0|13|563|13|184|4661559.70|-35.56
114|0.00|0.54|7.26|0|13|567|13|185|4661245.35|-22.57
115|0.00|0.52|7.30|0|13|571|18|182|4655306.14|-16.64
116|0.00|0.52|7.05|0|18|576|17|182|4655306.14|-16.63
117|0.00|0.52|7.42|0|17|580|10|183|4655215.51|-21.29
118|0.00|0.54|7.35|0|10|587|16|183|4655215.51|-26.69
119|0.00|0.53|7.26|0|16|589|12|184|4655186.84|-15.08
120|0.00|0.53|7.31|0|12|594|11|184|4654787.20|-15.88
121|0.00|0.53|7.28|0|11|600|11|184|4653054.67|-26.50
122|0.00|0.54|7.31|0|11|604|14|186|4652649.95|-14.65
123|0.00|0.54|7.24|0|14|608|9|187|4652505.57|-19.49
124|0.00|0.54|7.25|0|9|610|12|188|4652490.69|-14.86
125|0.00|0.53|7.24|0|12|615|12|189|4652460.34|-28.58
126|0.00|0.54|7.35|0|12|623|18|191|4639536.57|-29.17
127|0.00|0.54|7.23|0|18|628|14|191|4639529.69|-24.89
128|0.00|0.54|7.30|0|14|634|19|191|4639504.95|-17.05
129|0.00|0.54|7.26|0|19|637|17|192|4639471.78|-16.19
130|0.00|0.54|7.28|0|17|644|9|192|4639471.78|-16.17
131|0.00|0.56|7.30|0|9|651|7|193|4635970.42|-29.24
132|0.00|0.54|7.23|0|7|652|2|193|4635970.42|-29.22
133|0.00|0.54|7.41|0|2|653|18|193|4635962.35|-19.34
134|0.00|0.55|7.24|0|18|659|8|195|4635779.33|-23.51
135|0.00|0.55|7.16|0|8|661|17|196|4635752.59|-16.70
136|0.00|0.55|7.23|0|17|667|21|203|4626933.48|-23.60
137|0.00|0.56|7.20|0|21|676|17|205|4626412.88|-14.25
138|0.00|0.56|7.27|0|17|682|19|205|4625935.71|-28.16
139|0.00|0.59|7.43|0|19|689|13|209|4615360.87|-36.18
140|0.00|0.56|7.26|0|13|693|16|210|4615352.08|-16.91
141|0.00|0.57|7.26|0|16|698|17|211|4606654.85|-30.07
142|0.00|0.56|7.27|0|17|706|19|212|4606579.34|-34.36
143|0.01|0.57|7.11|0|19|712|17|212|4606571.35|-21.42
144|0.00|0.56|7.31|0|17|716|18|210|4601584.54|-25.58
145|0.00|0.56|7.24|0|18|720|19|210|4601584.54|-14.36
146|0.00|0.56|7.29|0|19|728|15|212|4591049.19|-31.41
147|0.00|0.56|7.41|0|15|731|14|212|4591025.81|-31.61
148|0.00|0.56|7.26|0|14|732|15|213|4590748.08|-23.72
149|0.00|0.56|7.24|0|15|739|12|214|4590711.87|-24.47
150|0.00|0.55|7.23|0|12|742|9|215|4590470.67|-21.85
151|0.00|0.56|7.32|0|9|747|11|217|4588561.11|-59.95
152|0.00|0.57|7.29|0|11|752|9|218|4588543.35|-33.53
153|0.00|0.57|7.26|0|9|759|18|217|4587630.68|-27.54
154|0.00|0.56|7.31|0|18|761|15|218|4587593.94|-14.24
155|0.00|0.57|7.40|0|15|765|15|216|4580474.64|-46.43
156|0.00|0.58|7.27|0|15|775|6|217|4580453.32|-31.89
157|0.00|0.57|7.35|0|6|778|9|218|4580430.97|-33.44
158|0.00|0.58|7.24|0|9|781|11|216|4580223.81|-15.54
159|0.00|0.58|7.28|0|11|785|13|216|4580223.81|-15.53
160|0.00|0.58|7.25|0|13|789|19|219|4575428.04|-34.74
161|0.00|0.61|7.36|0|19|795|14|220|4575396.51|-14.83
162|0.01|0.59|7.22|0|14|798|10|221|4575008.38|-41.00
163|0.00|0.58|7.36|0|10|803|15|222|4574990.29|-27.31
164|0.00|0.59|7.31|0|15|812|17|223|4574965.75|-26.12
165|0.00|0.59|7.22|0|17|817|9|223|4574935.50|-24.30
166|0.00|0.57|7.33|0|9|823|17|224|4573074.67|-19.23
167|0.00|0.58|7.33|0|17|831|17|225|4570400.84|-24.34
168|0.00|0.58|7.30|0|17|833|15|225|4570321.02|-22.49
169|0.00|0.58|7.31|0|15|839|20|231|4568466.92|-18.61
170|0.00|0.60|7.26|0|20|848|19|235|4563997.68|-24.16
171|0.00|0.60|7.38|0|19|852|13|235|4563850.36|-50.96
172|0.00|0.59|7.35|0|13|858|14|235|4560000.74|-33.36
173|0.00|0.60|7.28|0|14|864|14|235|4559709.39|-21.33
174|0.00|0.60|7.30|0|14|867|14|236|4558564.97|-14.20
175|0.00|0.62|7.31|0|14|874|14|235|4557877.54|-30.79
176|0.00|0.60|7.35|0|14|880|15|236|4557859.13|-16.82
177|0.00|0.60|7.28|0|15|882|13|228|4549771.55|-46.83
178|0.00|0.62|7.29|0|13|888|9|229|4549586.83|-48.40
179|0.00|0.60|7.21|0|9|892|21|229|4549438.40|-27.36
180|0.00|0.61|7.40|0|21|900|17|230|4548786.32|-27.84
181|0.00|0.61|7.16|0|17|904|8|232|4548182.53|-26.57
182|0.00|0.61|7.06|0|8|908|12|233|4548164.49|-39.11
183|0.00|0.61|7.28|0|12|912|12|231|4547304.27|-38.90
184|0.00|0.61|7.28|0|12|917|11|231|4544392.17|-53.95
185|0.00|0.62|7.28|0|11|922|17|231|4544000.46|-26.41
186|0.00|0.62|7.34|0|17|923|22|231|4544000.46|-16.14
187|0.00|0.64|7.25|0|22|933|16|233|4543902.62|-14.41
188|0.00|0.66|7.28|0|16|943|15|252|4530952.25|-34.94
189|0.00|0.68|7.17|0|15|949|14|253|4530751.80|-30.14
190|0.00|0.66|7.29|0|14|956|16|254|4530719.52|-32.49
191|0.00|0.65|7.36|0|16|960|26|251|4530538.78|-23.36
192|0.00|0.63|7.27|0|26|970|15|247|4526540.24|-22.78
193|0.00|0.62|7.28|0|15|974|18|249|4526175.54|-20.15
194|0.00|0.68|7.27|0|18|981|9|250|4526150.42|-29.66
195|0.00|0.66|7.26|0|9|987|15|256|4512531.32|-21.08
196|0.00|0.67|7.33|0|15|991|16|258|4510647.94|-20.13
197|0.00|0.69|7.11|0|16|996|7|258|4510630.48|-27.32
198|0.00|0.67|7.28|0|7|998|18|259|4510607.14|-18.31
199|0.00|0.67|7.24|0|18|1004|7|260|4489777.49|-23.78
200|0.00|0.67|7.07|0|7|1009|19|259|4489753.59|-22.41
201|0.00|0.68|7.15|0|19|1014|17|260|4489700.49|-16.66
202|0.00|0.66|7.27|0|17|1020|15|269|4476268.73|-16.69
203|0.00|0.68|7.26|0|15|1024|11|267|4476121.40|-26.67
204|0.00|0.68|7.20|0|11|1031|12|267|4476029.84|-15.80
205|0.00|0.69|7.35|0|12|1038|14|268|4475962.87|-14.67
206|0.00|0.67|7.35|0|14|1045|21|269|4469945.03|-40.60
207|0.00|0.70|7.28|0|21|1048|13|270|4464614.40|-50.62
208|0.00|0.73|7.00|0|13|1055|6|270|4460193.08|-21.08
209|0.00|0.75|7.22|0|6|1061|18|278|4451203.00|-20.39
210|0.00|0.79|7.43|0|18|1064|18|278|4451198.98|-34.12
211|0.01|0.80|7.18|0|18|1071|16|278|4449874.71|-25.88
212|0.00|0.77|7.18|0|16|1075|17|279|4449855.80|-14.70
213|0.00|0.77|7.40|0|17|1081|15|280|4442597.40|-27.25
214|0.00|0.83|7.23|0|15|1083|16|274|4442243.64|-14.23
215|0.00|0.72|7.34|0|16|1091|5|283|4438374.25|-28.21
216|0.00|0.83|7.20|0|5|1093|13|284|4438268.09|-19.34
217|0.00|0.83|7.36|0|13|1098|10|287|4438021.11|-27.44
218|0.00|0.81|7.27|0|10|1103|12|285|4437720.32|-20.08
219|0.00|0.77|7.35|0|12|1105|19|283|4436541.17|-18.86
220|0.00|0.79|7.53|0|19|1111|21|285|4436374.41|-30.65
221|0.00|0.72|7.43|0|21|1119|16|285|4436351.13|-14.51
222|0.00|0.82|7.29|0|16|1123|15|282|4435586.91|-43.12
223|0.00|0.84|7.36|0|15|1133|12|287|4434314.82|-35.66
224|0.00|0.84|7.37|0|12|1137|17|288|4434295.18|-38.55
225|0.01|0.87|7.35|0|17|1141|20|295|4431828.42|-26.91
226|0.00|0.88|7.36|0|20|1151|14|290|4429984.86|-16.20
227|0.00|0.83|7.16|0|14|1154|8|287|4424920.67|-61.41
228|0.00|0.84|7.23|0|8|1160|20|297|4406696.96|-19.53
229|0.00|0.76|7.35|0|20|1167|12|298|4405428.29|-24.55
230|0.00|0.91|7.35|0|12|1174|12|296|4405414.75|-25.40
231|0.00|0.83|7.35|0|12|1178|21|297|4396094.32|-18.22
232|0.00|0.86|7.33|0|21|1188|12|301|4391907.45|-27.05
233|0.00|0.87|7.25|0|12|1192|16|309|4386488.57|-18.11
234|0.00|0.88|7.29|0|16|1197|17|306|4386342.62|-28.04
235|0.00|0.89|7.43|0|17|1201|21|306|4386315.08|-23.14
236|0.00|0.86|7.28|0|21|1207|19|305|4379862.51|-22.66
237|0.00|0.93|7.35|0|19|1213|12|307|4376515.87|-28.75
238|0.00|0.90|7.30|0|12|1222|12|311|4369372.98|-40.16
239|0.00|0.95|7.27|0|12|1228|12|314|4368536.43|-43.83
240|0.00|0.94|7.29|0|12|1236|14|314|4368536.43|-43.81
241|0.00|0.86|7.37|0|14|1244|8|314|4367579.11|-19.55
242|0.00|0.99|7.26|0|8|1247|19|319|4366666.23|-26.09
243|0.00|0.88|7.33|0|19|1251|17|320|4366638.99|-33.09
244|0.00|0.96|7.26|0|17|1256|16|321|4366046.66|-15.86
245|0.00|1.04|7.26|0|16|1262|28|322|4354212.18|-25.60
246|0.00|0.97|7.18|0|28|1272|16|330|4326151.73|-29.02
247|0.00|1.04|7.27|0|16|1277|15|330|4326151.73|-34.39
248|0.00|1.02|7.27|0|15|1282|10|328|4325679.05|-29.06
249|0.00|0.89|7.28|0|10|1286|18|328|4325662.61|-22.97
250|0.00|0.95|7.26|0|18|1291|6|329|4325641.06|-23.39
251|0.00|0.96|7.34|0|6|1294|12|326|4324830.38|-15.35
252|0.00|0.93|7.31|0|12|1300|8|321|4315781.09|-21.68
253|0.00|0.95|7.32|0|8|1306|16|324|4315714.92|-18.90
254|0.00|1.07|7.32|0|16|1312|17|326|4315663.43|-16.99
255|0.00|1.07|7.30|0|17|1318|11|329|4302531.30|-24.03
256|0.00|0.96|7.30|0|11|1324|16|330|4302514.63|-24.06
257|0.00|1.05|7.30|0|16|1329|12|333|4301360.37|-20.72
258|0.00|0.97|7.32|0|12|1334|10|334|4301326.07|-41.32
259|0.00|1.05|7.23|0|10|1339|15|335|4301319.20|-22.09
260|0.00|1.16|7.27|0|15|1345|9|335|4301291.04|-21.16
261|0.00|1.12|7.41|0|9|1351|18|336|4301266.63|-15.82
262|0.00|1.12|7.15|0|18|1359|18|334|4300139.32|-14.72
263|0.00|1.24|7.26|0|18|1366|17|341|4282502.30|-22.50
264|0.00|1.06|7.32|0|17|1371|19|343|4282228.13|-50.23
265|0.00|1.13|7.19|0|19|1379|19|344|4279011.67|-17.92
266|0.00|1.20|7.34|0|19|1387|8|336|4266562.41|-45.21
267|0.00|1.20|7.26|0|8|1391|23|338|4266251.47|-22.13
268|0.00|1.13|7.12|0|23|1397|18|339|4266190.69|-22.71
269|0.00|1.14|7.36|0|18|1400|24|339|4266190.69|-51.73
270|0.00|1.23|7.29|0|24|1412|8|339|4266165.76|-15.42
271|0.00|1.12|7.31|0|8|1418|17|341|4266160.70|-26.08
272|0.00|1.18|7.24|0|17|1421|8|342|4266068.63|-14.17
273|0.00|1.07|7.33|0|8|1426|19|339|4262925.38|-40.31
274|0.00|1.08|7.13|0|19|1434|16|340|4262910.17|-27.36
