Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.38|0.34|2.49|0|10|10|50|6|1280799.76|-6.87
1|0.01|0.51|2.49|0|50|60|50|32|1275649.33|-7.86
2|0.00|0.52|2.45|0|50|110|50|67|1256400.25|-11.97
3|0.00|0.47|2.34|0|50|160|50|89|1237909.17|-25.33
4|0.00|0.48|2.37|0|50|210|50|107|1217607.13|-50.14
5|0.00|0.49|2.35|0|50|260|50|122|1197525.32|-25.27
6|0.00|0.50|2.37|0|50|310|50|148|1183501.29|-35.57
7|0.00|0.50|2.33|0|50|360|50|166|1146632.01|-45.45
8|0.00|0.52|2.36|0|50|410|50|187|1133868.36|-51.78
9|0.00|0.53|2.36|0|50|460|50|205|1113212.43|-75.07
10|0.00|0.54|2.34|0|50|510|50|221|1082431.03|-22.06
11|0.00|0.59|2.37|0|50|560|50|233|1057842.90|-29.34
12|0.00|0.62|2.34|0|50|610|50|254|1031980.18|-27.46
13|0.00|0.65|2.35|0|50|660|50|259|1006575.10|-24.25
14|0.00|0.79|2.35|0|50|710|50|274|978072.07|-38.42
15|0.01|0.94|2.38|0|50|760|50|295|955281.99|-21.87
16|0.00|0.92|2.39|0|50|810|50|317|940278.01|-28.16
17|0.00|1.25|2.35|0|50|860|50|332|922453.74|-47.34
18|0.00|1.28|2.35|0|50|910|50|344|904992.35|-12.15
19|0.00|1.35|2.38|0|50|960|50|368|892007.66|-13.73
20|0.00|1.44|2.38|0|50|1010|50|378|872878.53|-8.83
21|0.00|1.54|2.37|0|50|1060|50|398|857706.48|-9.28
22|0.00|1.61|2.36|0|50|1110|50|399|846241.74|-16.04
23|0.01|1.66|2.37|0|50|1160|50|424|834794.85|-12.59
24|0.00|1.66|2.37|0|50|1210|50|436|819085.10|-10.44
25|0.01|1.73|2.37|0|50|1260|50|441|806409.53|-24.47
26|0.01|1.99|2.37|0|50|1310|50|469|794458.51|-8.01
27|0.01|2.13|2.35|0|50|1360|50|491|785289.91|-16.18
28|0.01|2.20|2.34|0|50|1410|50|488|780400.50|-9.71
29|0.01|2.17|2.38|0|50|1460|50|509|775316.03|-10.94
30|0.01|2.10|2.37|0|50|1510|50|508|768704.54|-10.56
31|0.01|2.23|2.38|0|50|1560|50|522|763322.12|-8.45
32|0.01|2.41|2.35|0|50|1610|50|530|757391.87|-10.70
33|0.01|2.41|2.35|0|50|1660|50|535|752449.61|-12.51
34|0.01|2.37|2.38|0|50|1710|50|551|746703.79|-5.80
35|0.01|2.56|2.37|0|50|1760|50|557|740125.41|-5.40
36|0.01|2.54|2.37|0|50|1810|50|565|733617.82|-5.21
37|0.01|2.97|2.38|0|50|1860|50|568|728747.77|-4.25
38|0.01|2.43|2.37|0|50|1910|50|559|724136.96|-5.05
39|0.01|2.62|2.38|0|50|1960|50|572|718339.64|-4.07
40|0.01|2.73|2.35|0|50|2010|50|563|710772.49|-6.01
41|0.01|2.72|2.38|0|50|2060|50|563|706228.15|-5.35
42|0.01|2.85|2.37|0|50|2110|50|566|699241.03|-5.45
43|0.01|2.69|2.37|0|50|2160|50|565|694027.03|-5.62
44|0.01|2.77|2.40|0|50|2210|50|547|688511.23|-4.66
45|0.01|3.06|2.38|0|50|2260|50|547|684427.01|-5.68
46|0.01|2.83|2.36|0|50|2310|50|538|679217.41|-5.53
47|0.01|2.74|2.36|0|50|2360|50|547|673126.52|-4.47
48|0.00|2.76|2.36|0|50|2410|50|547|669500.69|-4.20
49|0.01|3.04|2.35|0|50|2460|50|551|664888.33|-3.90
50|0.02|2.85|2.35|0|50|2510|50|536|659580.14|-3.24
51|0.01|2.93|2.35|0|50|2560|50|531|656148.93|-2.92
52|0.01|2.64|2.34|0|50|2610|50|544|651955.59|-4.47
53|0.01|3.04|2.34|0|50|2660|50|571|647570.06|-3.17
54|0.01|2.90|2.34|0|50|2710|50|543|643404.01|-3.59
55|0.01|2.92|2.35|0|50|2760|50|556|640366.24|-3.22
56|0.01|3.07|2.34|0|50|2810|50|565|637521.20|-3.09
57|0.01|3.06|2.39|0|50|2860|50|566|634725.39|-2.71
58|0.01|3.02|2.33|0|50|2910|50|574|630787.03|-3.23
59|0.01|2.87|2.35|0|50|2960|50|568|627106.63|-2.82
60|0.01|3.10|2.33|0|50|3010|50|591|621896.01|-3.03
61|0.01|3.02|2.35|0|50|3060|50|573|618289.65|-3.02
62|0.01|2.93|2.33|0|50|3110|50|582|614475.31|-3.11
63|0.01|2.89|2.33|0|50|3160|50|578|610863.60|-2.43
64|0.01|3.18|2.35|0|50|3210|50|583|608289.76|-4.15
65|0.01|3.04|2.34|0|50|3260|50|582|604207.83|-3.04
66|0.01|2.93|2.35|0|50|3310|50|583|600375.49|-3.34
67|0.01|3.25|2.37|0|50|3360|50|603|596835.74|-2.38
68|0.01|3.12|2.37|0|50|3410|50|616|593058.13|-2.88
69|0.01|3.61|2.40|0|50|3460|50|606|589201.18|-2.26
70|0.01|3.23|2.38|0|50|3510|50|609|586784.10|-1.67
71|0.01|3.00|2.36|0|50|3560|50|626|582945.55|-2.96
72|0.01|3.11|2.34|0|50|3610|50|611|580817.66|-1.86
73|0.01|3.11|2.34|0|50|3660|50|625|577501.80|-1.88
74|0.01|3.24|2.36|0|50|3710|50|622|573518.46|-3.00
75|0.01|3.19|2.34|0|50|3760|50|618|568188.98|-2.53
76|0.01|3.21|2.36|0|50|3810|50|629|562586.85|-2.12
77|0.01|3.19|2.34|0|50|3860|50|630|557160.48|-2.15
78|0.01|3.09|2.33|0|50|3910|50|618|554240.19|-2.19
79|0.01|3.19|2.34|0|50|3960|50|609|549959.03|-2.11
80|0.01|3.15|2.36|0|50|4010|50|628|545755.87|-2.25
81|0.01|3.23|2.38|0|50|4060|50|638|541945.15|-2.29
82|0.02|3.05|2.36|0|50|4110|50|622|537412.42|-1.84
83|0.01|3.31|2.34|0|50|4160|50|650|532177.97|-2.44
84|0.01|3.14|2.34|0|50|4210|50|637|529734.55|-2.22
85|0.01|3.25|2.39|0|50|4260|50|657|521337.81|-2.38
86|0.01|3.35|2.35|0|50|4310|50|639|517646.26|-2.57
87|0.02|3.33|2.34|0|50|4360|50|651|511305.08|-2.48
