Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|2.68|0.32|2.43|0|38|38|50|23|335268.88|-55.55
1|0.01|0.49|2.41|0|50|88|50|50|306962.00|-41.51
2|0.01|0.49|2.41|0|50|138|50|84|235963.13|-82.24
3|0.01|0.50|2.42|0|50|188|50|104|162300.18|-172.31
4|0.01|0.51|2.42|0|50|238|50|127|25804.21|-189.79
5|0.01|0.51|2.43|0|50|288|50|155|-74809.26|-168.82
6|0.01|0.54|2.48|0|50|338|50|165|-202769.01|-131.88
7|0.01|0.58|2.60|0|50|388|50|191|-347021.20|-121.08
8|0.01|0.62|2.43|0|50|438|50|210|-467522.65|-171.86
9|0.01|0.59|2.47|0|50|488|50|227|-649241.16|-87.21
10|0.01|0.59|2.47|0|50|538|50|237|-837990.53|-115.52
11|0.01|0.60|2.43|0|50|588|50|253|-953172.28|-144.84
12|0.01|0.61|2.41|0|50|638|50|273|-1058102.20|-92.95
13|0.01|0.69|2.44|0|50|688|50|300|-1325700.90|-113.44
14|0.01|0.82|2.40|0|50|738|50|304|-1487394.92|-108.75
15|0.01|0.87|2.41|0|50|788|50|344|-1635036.76|-92.39
16|0.01|1.12|2.42|0|50|838|50|345|-1815815.52|-233.37
17|0.01|1.19|2.41|0|50|888|50|348|-1995660.04|-147.91
18|0.01|1.45|2.40|0|50|938|50|360|-2151631.76|-51.03
19|0.01|1.53|2.45|0|50|988|50|382|-2312268.23|-34.33
20|0.01|1.55|2.40|0|50|1038|50|386|-2410321.69|-39.91
21|0.01|1.51|2.40|0|50|1088|50|390|-2518361.10|-50.81
22|0.01|1.61|2.41|0|50|1138|50|421|-2643603.57|-48.69
23|0.01|1.80|2.41|0|50|1188|50|440|-2755243.40|-63.86
24|0.02|1.91|2.42|0|50|1238|50|436|-2965066.47|-47.25
25|0.01|1.89|2.46|0|50|1288|50|460|-3093763.28|-48.89
26|0.01|1.80|2.41|0|50|1338|50|465|-3208093.02|-36.09
27|0.01|1.90|2.42|0|50|1388|50|472|-3330873.09|-40.21
28|0.01|2.18|2.40|0|50|1438|50|497|-3475460.00|-34.79
29|0.01|2.33|2.41|0|50|1488|50|505|-3586771.03|-33.43
30|0.01|2.48|2.44|0|50|1538|50|523|-3702271.88|-33.81
31|0.01|2.29|2.39|0|50|1588|50|528|-3786452.23|-57.60
32|0.01|2.25|2.39|0|50|1638|50|536|-3889517.34|-44.04
33|0.01|2.31|2.40|0|50|1688|50|553|-3987931.25|-38.85
34|0.01|2.38|2.39|0|50|1738|50|565|-4137652.89|-33.10
35|0.01|2.34|2.38|0|50|1788|50|585|-4291875.05|-32.78
36|0.01|2.31|2.46|0|50|1838|50|587|-4393254.79|-32.33
37|0.01|2.57|2.57|0|50|1888|50|602|-4485532.58|-32.14
38|0.01|2.39|2.40|0|50|1938|50|597|-4554698.73|-40.72
39|0.01|2.63|2.38|0|50|1988|50|617|-4634973.44|-31.72
40|0.01|2.55|2.36|0|50|2038|50|633|-4737127.30|-32.07
41|0.01|2.65|2.39|0|50|2088|50|631|-4857043.17|-58.75
42|0.01|2.55|2.38|0|50|2138|50|634|-4931022.76|-31.96
43|0.01|2.63|2.38|0|50|2188|50|644|-5006537.84|-42.71
44|0.01|2.74|2.36|0|50|2238|50|645|-5082112.48|-46.49
