Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.84|0.29|2.28|0|23|23|50|18|1212470.42|-6.96
1|0.00|0.44|2.23|0|50|73|50|43|1202359.35|-6.91
2|0.00|0.45|2.26|0|50|123|50|75|1193174.93|-26.45
3|0.00|0.45|2.26|0|50|173|50|99|1178539.22|-19.46
4|0.01|0.46|2.27|0|50|223|50|129|1166124.82|-43.94
5|0.00|0.45|2.27|0|50|273|50|141|1150770.52|-29.58
6|0.00|0.46|2.24|0|50|323|50|177|1132972.62|-57.85
7|0.00|0.47|2.28|0|50|373|50|193|1105469.56|-42.03
8|0.00|0.48|2.24|0|50|423|50|212|1088946.25|-57.84
9|0.00|0.50|2.25|0|50|473|50|228|1072610.39|-53.23
10|0.00|0.50|2.25|0|50|523|50|241|1052421.81|-43.30
11|0.00|0.54|2.23|0|50|573|50|262|1032620.92|-29.75
12|0.00|0.57|2.27|0|50|623|50|283|1012933.62|-36.61
13|0.00|0.60|2.22|0|50|673|50|294|994709.35|-39.10
14|0.00|0.63|2.25|0|50|723|50|307|979836.70|-25.37
15|0.00|0.77|2.27|0|50|773|50|323|954086.39|-16.80
16|0.00|0.88|2.23|0|50|823|50|340|938312.28|-27.40
17|0.00|0.94|2.26|0|50|873|50|359|909937.96|-16.94
18|0.00|0.92|2.35|0|50|923|50|360|895952.83|-34.53
19|0.00|1.18|2.34|0|50|973|50|366|865824.17|-21.26
20|0.00|1.17|2.24|0|50|1023|50|392|841039.58|-9.98
21|0.00|1.24|2.28|0|50|1073|50|415|807465.84|-12.03
22|0.00|1.27|2.31|0|50|1123|50|417|793829.68|-15.46
23|0.01|1.42|2.40|0|50|1173|50|430|778030.99|-14.89
24|0.01|1.47|2.44|0|50|1223|50|448|760257.12|-22.02
25|0.01|1.52|2.24|0|50|1273|50|451|736730.81|-16.31
26|0.01|1.43|2.34|0|50|1323|50|458|717530.74|-14.64
27|0.00|1.48|2.23|0|50|1373|50|455|700129.44|-28.99
28|0.00|1.50|2.24|0|50|1423|50|475|688619.43|-26.02
29|0.00|1.56|2.24|0|50|1473|50|478|669847.95|-14.95
30|0.00|1.54|2.25|0|50|1523|50|496|648046.33|-10.95
31|0.00|1.53|2.28|0|50|1573|50|499|632547.80|-15.93
32|0.00|1.74|2.28|0|50|1623|50|518|618442.69|-11.77
33|0.01|1.80|2.25|0|50|1673|50|524|592288.22|-10.57
34|0.00|1.94|2.24|0|50|1723|50|545|575518.93|-9.94
35|0.01|1.82|2.27|0|50|1773|50|543|559699.42|-13.97
36|0.00|1.87|2.33|0|50|1823|50|558|536303.35|-10.88
37|0.01|1.75|2.26|0|50|1873|50|563|518108.52|-13.55
38|0.01|1.83|2.28|0|50|1923|50|565|488057.01|-14.61
39|0.00|1.78|2.30|0|50|1973|50|567|471009.55|-6.68
40|0.01|1.90|2.26|0|50|2023|50|580|455401.23|-11.02
41|0.00|1.92|2.24|0|50|2073|50|584|434593.12|-10.90
42|0.00|2.12|2.24|0|50|2123|50|611|410435.43|-6.19
43|0.00|2.03|2.25|0|50|2173|50|625|391356.60|-11.91
44|0.01|2.14|2.24|0|50|2223|50|630|384070.08|-8.78
45|0.00|2.20|2.27|0|50|2273|50|631|366912.27|-12.80
46|0.01|2.09|2.27|0|50|2323|50|643|348375.76|-7.10
47|0.00|2.02|2.28|0|50|2373|50|641|329008.77|-7.17
48|0.01|2.22|2.27|0|50|2423|50|640|314483.16|-7.70
49|0.00|2.17|2.27|0|50|2473|50|648|265246.32|-12.81
50|0.01|2.34|2.29|0|50|2523|50|638|249188.14|-6.04
51|0.00|2.31|2.49|0|50|2573|50|664|234887.10|-6.10
52|0.01|2.40|2.50|0|50|2623|50|677|218402.34|-6.33
53|0.01|2.48|2.41|0|50|2673|50|671|191199.56|-6.96
54|0.01|2.23|2.30|0|50|2723|50|685|176627.40|-5.77
55|0.01|2.43|2.27|0|50|2773|50|682|167430.60|-5.90
