Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|2.14|0.32|2.43|0|27|27|50|24|1059950.48|-10.89
1|0.01|0.48|2.44|0|50|77|50|49|1041539.23|-10.84
2|0.00|0.48|2.44|0|50|127|50|79|1030009.45|-21.10
3|0.00|0.50|2.44|0|50|177|50|108|1004368.44|-38.70
4|0.00|0.50|2.44|0|50|227|50|128|987754.00|-69.74
5|0.00|0.51|2.44|0|50|277|50|142|954033.06|-72.80
6|0.01|0.52|2.42|0|50|327|50|165|932218.81|-110.82
7|0.01|0.53|2.42|0|50|377|50|194|909202.73|-113.96
8|0.00|0.53|2.44|0|50|427|50|196|856816.24|-78.31
9|0.00|0.54|2.43|0|50|477|50|215|830982.94|-91.63
10|0.01|0.55|2.43|0|50|527|50|239|796368.92|-58.32
11|0.00|0.55|2.43|0|50|577|50|248|763484.38|-91.11
12|0.01|0.58|2.43|0|50|627|50|269|725117.69|-51.72
13|0.01|0.59|2.42|0|50|677|50|281|686033.39|-43.03
14|0.01|0.62|2.44|0|50|727|50|295|641492.73|-76.64
15|0.02|0.64|2.49|0|50|777|50|314|574601.02|-74.79
16|0.01|0.72|2.43|0|50|827|50|316|532825.56|-71.23
17|0.01|0.76|2.45|0|50|877|50|333|509893.65|-41.53
18|0.01|0.88|2.43|0|50|927|50|341|469198.83|-37.23
19|0.01|0.86|2.44|0|50|977|50|351|450800.78|-55.11
20|0.01|1.14|2.43|0|50|1027|50|370|400479.86|-50.24
21|0.01|1.23|2.42|0|50|1077|50|383|354030.81|-44.38
22|0.01|1.41|2.43|0|50|1127|50|397|318324.42|-34.32
23|0.01|1.21|2.42|0|50|1177|50|398|283667.74|-56.36
24|0.01|1.51|2.43|0|50|1227|50|410|256633.73|-52.96
25|0.01|1.51|2.44|0|50|1277|50|442|203013.87|-48.33
26|0.01|1.67|2.44|0|50|1327|50|470|158130.13|-13.13
27|0.01|1.74|2.46|0|50|1377|50|477|100033.48|-33.83
28|0.01|1.58|2.44|0|50|1427|50|483|71201.47|-10.68
29|0.01|1.78|2.43|0|50|1477|50|485|40909.42|-15.27
30|0.01|2.02|2.43|0|50|1527|50|490|8545.10|-25.82
31|0.01|2.02|2.44|0|50|1577|50|523|-30862.81|-11.55
32|0.01|1.93|2.48|0|50|1627|50|523|-73840.87|-13.70
33|0.01|1.98|2.44|0|50|1677|50|527|-101933.62|-24.85
34|0.01|2.07|2.43|0|50|1727|50|531|-122251.67|-15.16
35|0.01|2.00|2.41|0|50|1777|50|541|-141516.44|-18.43
36|0.01|2.26|2.43|0|50|1827|50|553|-179303.61|-17.65
37|0.01|2.15|2.43|0|50|1877|50|569|-226041.26|-18.41
38|0.01|2.34|2.42|0|50|1927|50|569|-260782.94|-18.44
39|0.01|2.30|2.44|0|50|1977|50|576|-304038.84|-12.96
40|0.01|2.26|2.45|0|50|2027|50|595|-334466.22|-10.42
41|0.01|2.37|2.42|0|50|2077|50|609|-363322.90|-10.09
42|0.01|2.33|2.42|0|50|2127|50|613|-387498.27|-9.64
43|0.01|2.35|2.42|0|50|2177|50|610|-431193.47|-11.54
44|0.01|2.45|2.44|0|50|2227|50|634|-483418.48|-9.43
45|0.01|2.63|2.45|0|50|2277|50|634|-520967.53|-9.86
46|0.01|2.59|2.43|0|50|2327|50|640|-556732.45|-9.43
47|0.01|2.77|2.44|0|50|2377|50|654|-600308.60|-9.26
48|0.01|2.97|2.44|0|50|2427|50|659|-626453.13|-8.57
49|0.01|2.76|2.42|0|50|2477|50|670|-675480.37|-9.45
50|0.01|2.82|2.43|0|50|2527|50|680|-702780.12|-11.79
51|0.01|3.07|2.45|0|50|2577|50|676|-726128.45|-9.88
52|0.01|2.97|2.44|0|50|2627|50|698|-769166.50|-10.23
53|0.01|2.96|2.44|0|50|2677|50|694|-779260.23|-8.45
54|0.01|2.89|2.40|0|50|2727|50|712|-800600.85|-10.65
55|0.01|3.10|2.46|0|50|2777|50|721|-817146.08|-8.18
56|0.01|3.02|2.47|0|50|2827|50|725|-831682.24|-8.29
57|0.01|3.01|2.43|0|50|2877|50|744|-849815.83|-7.87
58|0.01|3.25|2.45|0|50|2927|50|732|-879928.16|-14.19
59|0.01|3.31|2.40|0|50|2977|50|734|-891635.13|-8.32
60|0.01|3.19|2.42|0|50|3027|50|732|-911224.34|-7.66
61|0.01|3.40|2.39|0|50|3077|50|764|-920570.86|-7.61
62|0.01|3.41|2.42|0|50|3127|50|762|-939249.34|-7.18
63|0.01|3.35|2.44|0|50|3177|50|782|-956102.54|-6.34
64|0.01|3.25|2.41|0|50|3227|50|789|-979175.85|-6.85
65|0.01|3.32|2.41|0|50|3277|50|790|-995260.21|-5.83
66|0.01|3.29|2.42|0|50|3327|50|803|-1005477.66|-6.03
67|0.01|3.33|2.42|0|50|3377|50|822|-1018571.67|-5.96
68|0.01|3.49|2.42|0|50|3427|50|808|-1032793.85|-5.16
69|0.01|3.32|2.45|0|50|3477|50|812|-1044097.81|-5.74
70|0.01|3.33|2.42|0|50|3527|50|822|-1051988.84|-5.36
71|0.01|3.29|2.40|0|50|3577|50|818|-1061914.20|-5.34
72|0.01|3.33|2.41|0|50|3627|50|835|-1065687.72|-5.63
73|0.01|3.36|2.42|0|50|3677|50|830|-1070991.08|-4.65
74|0.01|3.31|2.44|0|50|3727|50|838|-1075101.59|-4.63
75|0.01|3.45|2.41|0|50|3777|50|848|-1085291.65|-4.45
76|0.01|3.51|2.41|0|50|3827|50|853|-1093815.83|-4.06
77|0.01|3.37|2.44|0|50|3877|50|860|-1103847.13|-3.83
78|0.01|3.19|2.41|0|50|3927|50|847|-1118699.62|-4.55
79|0.01|3.62|2.40|0|50|3977|50|865|-1129080.45|-4.06
80|0.01|3.44|2.43|0|50|4027|50|868|-1145833.36|-5.29
81|0.01|3.45|2.44|0|50|4077|50|856|-1153048.70|-4.19
82|0.01|3.40|2.42|0|50|4127|50|883|-1168809.36|-4.55
83|0.01|3.45|2.43|0|50|4177|50|879|-1182026.85|-3.94
84|0.01|3.35|2.43|0|50|4227|50|890|-1192444.57|-3.85
85|0.01|3.33|2.42|0|50|4277|50|884|-1203350.77|-3.71
86|0.01|3.38|2.43|0|50|4327|50|894|-1228384.68|-3.94
87|0.01|3.71|2.44|0|50|4377|50|901|-1237774.29|-3.80
88|0.01|3.62|2.43|0|50|4427|50|910|-1244031.92|-3.77
89|0.01|3.37|2.42|0|50|4477|50|913|-1254538.55|-3.52
90|0.01|3.70|2.43|0|50|4527|50|926|-1266909.54|-3.83
91|0.01|3.37|2.44|0|50|4577|50|926|-1273863.83|-3.51
92|0.01|3.59|2.43|0|50|4627|50|934|-1279705.55|-3.41
93|0.01|3.57|2.44|0|50|4677|50|913|-1289325.32|-3.34
94|0.01|3.57|2.44|0|50|4727|50|924|-1296406.83|-3.64
95|0.01|3.41|2.43|0|50|4777|50|947|-1301167.56|-3.43
96|0.01|3.55|2.45|0|50|4827|50|971|-1332978.84|-2.83
97|0.01|3.70|2.43|0|50|4877|50|953|-1336896.36|-2.31
98|0.01|3.70|2.43|0|50|4927|50|986|-1343523.53|-2.00
99|0.01|3.53|2.42|0|50|4977|50|979|-1348364.21|-1.96
100|0.01|3.64|2.40|0|50|5027|50|980|-1352855.24|-1.82
101|0.01|3.52|2.54|0|50|5077|50|976|-1355889.54|-1.55
102|0.01|4.12|2.63|0|50|5127|50|977|-1359714.97|-1.41
103|0.01|3.86|2.44|0|50|5177|50|975|-1363113.19|-1.45
104|0.01|3.68|2.43|0|50|5227|50|958|-1365076.51|-1.49
105|0.01|3.70|2.44|0|50|5277|50|983|-1367514.23|-1.48
106|0.01|3.78|2.42|0|50|5327|50|974|-1369359.64|-1.51
107|0.01|3.62|2.43|0|50|5377|50|974|-1371608.50|-1.57
108|0.01|3.73|2.41|0|50|5427|50|964|-1373822.56|-1.54
109|0.01|3.87|2.43|0|50|5477|50|983|-1375875.98|-1.59
110|0.01|3.91|2.43|0|50|5527|50|978|-1378100.01|-1.39
111|0.01|3.87|2.43|0|50|5577|50|978|-1380987.52|-1.54
112|0.01|3.70|2.43|0|50|5627|50|999|-1383252.55|-1.32
113|0.01|3.66|2.44|0|50|5677|50|988|-1385801.10|-1.19
114|0.01|3.70|2.42|0|50|5727|50|990|-1387106.45|-1.17
115|0.01|3.70|2.43|0|50|5777|50|985|-1388963.22|-1.37
116|0.01|3.89|2.42|0|50|5827|50|999|-1391104.44|-1.27
117|0.01|3.81|2.41|0|50|5877|50|998|-1393258.24|-1.22
118|0.01|3.75|2.41|0|50|5927|50|1015|-1395541.00|-1.10
119|0.01|3.83|2.42|0|50|5977|50|1028|-1397108.49|-1.05
120|0.01|3.76|2.43|0|50|6027|50|1019|-1399192.03|-1.24
121|0.01|3.74|2.42|0|50|6077|50|1011|-1401443.22|-0.97
122|0.01|3.66|2.43|0|50|6127|50|1016|-1403759.43|-0.95
123|0.01|3.64|2.46|0|50|6177|50|1016|-1405251.47|-1.17
124|0.01|3.68|2.42|0|50|6227|50|1028|-1406190.99|-0.99
125|0.01|3.64|2.41|0|50|6277|50|1037|-1407810.56|-0.84
126|0.01|3.76|2.41|0|50|6327|50|1035|-1409066.13|-0.99
127|0.01|3.65|2.40|0|50|6377|50|1022|-1409945.45|-0.99
128|0.01|3.59|2.41|0|50|6427|50|1028|-1411053.20|-0.95
129|0.01|3.61|2.39|0|50|6477|50|1057|-1412351.46|-0.84
130|0.01|3.77|2.40|0|50|6527|50|1057|-1413578.07|-0.79
131|0.01|3.83|2.54|0|50|6577|50|1059|-1414509.60|-0.92
132|0.01|3.71|2.40|0|50|6627|50|1042|-1415435.97|-0.83
133|0.01|3.60|2.40|0|50|6677|50|1043|-1416361.69|-0.91
134|0.01|3.56|2.41|0|50|6727|50|1056|-1417335.76|-0.86
135|0.01|3.69|2.39|0|50|6777|50|1073|-1417962.97|-0.67
136|0.01|3.69|2.40|0|50|6827|50|1056|-1418492.47|-0.66
137|0.01|3.61|2.40|0|50|6877|50|1070|-1419651.36|-0.75
138|0.01|3.70|2.39|0|50|6927|50|1058|-1420221.10|-0.70
139|0.01|3.56|2.40|0|50|6977|49|1064|-1421244.95|-0.77
140|0.01|3.64|2.40|0|49|7026|50|1067|-1421942.66|-0.73
141|0.01|3.72|2.36|0|50|7076|48|1082|-1422753.79|-0.70
142|0.01|3.57|2.32|0|48|7124|47|1069|-1423565.39|-0.68
143|0.01|3.69|2.26|0|47|7171|46|1081|-1424577.05|-0.65
144|0.01|4.03|2.45|0|46|7217|50|1080|-1425713.30|-0.68
145|0.01|3.64|2.41|0|50|7267|50|1093|-1426767.54|-0.69
146|0.01|3.67|2.32|0|50|7317|47|1086|-1427603.84|-0.67
147|0.01|3.58|2.30|0|47|7364|46|1069|-1428442.37|-0.66
148|0.01|3.63|2.22|0|46|7410|45|1091|-1429094.76|-0.67
149|0.01|3.73|2.18|0|45|7455|44|1081|-1429658.60|-0.62
150|0.01|3.65|2.13|0|44|7499|43|1087|-1430059.17|-0.57
151|0.01|3.75|2.06|0|43|7542|42|1091|-1430683.08|-0.56
152|0.01|4.20|2.39|0|42|7584|50|1080|-1431283.28|-1.29
153|0.01|3.67|2.16|0|50|7634|44|1087|-1431562.43|-0.56
154|0.01|3.70|2.19|0|44|7678|44|1093|-1432135.76|-0.61
