Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.46|0.32|2.36|0|14|14|50|14|1315512.50|-7.04
1|0.00|0.47|2.37|0|50|64|50|39|1304799.28|-7.02
2|0.00|0.47|2.36|0|50|114|50|74|1287209.26|-7.04
3|0.00|0.48|2.36|0|50|164|50|97|1265289.58|-33.55
4|0.00|0.48|2.37|0|50|214|50|124|1248869.20|-58.72
5|0.00|0.49|2.37|0|50|264|50|150|1229352.94|-46.41
6|0.00|0.51|2.36|0|50|314|50|165|1213395.84|-77.14
7|0.00|0.51|2.36|0|50|364|50|192|1198975.34|-51.12
8|0.00|0.52|2.40|0|50|414|50|213|1183136.03|-57.60
9|0.00|0.53|2.39|0|50|464|50|207|1160740.29|-70.38
10|0.00|0.54|2.37|0|50|514|50|226|1148808.88|-69.14
11|0.00|0.56|2.36|0|50|564|50|241|1125577.47|-68.05
12|0.00|0.58|2.36|0|50|614|50|262|1111423.49|-42.11
13|0.00|0.61|2.37|0|50|664|50|276|1087027.11|-19.31
14|0.00|0.68|2.35|0|50|714|50|273|1054365.39|-45.29
15|0.00|0.69|2.36|0|50|764|50|292|1032190.92|-30.51
16|0.00|0.79|2.36|0|50|814|50|311|996792.86|-37.63
17|0.00|0.99|2.35|0|50|864|50|336|972378.19|-39.15
18|0.00|1.03|2.36|0|50|914|50|337|950501.12|-23.10
19|0.00|1.13|2.37|0|50|964|50|352|928081.80|-42.87
20|0.00|1.19|2.36|0|50|1014|50|356|892791.63|-26.30
21|0.00|1.22|2.41|0|50|1064|50|369|871473.56|-30.00
22|0.00|1.27|2.37|0|50|1114|50|388|838060.84|-28.54
23|0.00|1.37|2.40|0|50|1164|50|399|807298.10|-24.05
24|0.00|1.38|2.36|0|50|1214|50|422|790181.41|-25.32
25|0.00|1.47|2.36|0|50|1264|50|419|764658.29|-20.34
26|0.00|1.52|2.37|0|50|1314|50|438|741192.26|-20.60
27|0.00|1.65|2.47|0|50|1364|50|451|717894.37|-22.59
28|0.01|1.58|2.41|0|50|1414|50|459|686366.82|-17.43
29|0.00|1.64|2.39|0|50|1464|50|476|661297.38|-15.98
30|0.00|1.81|2.37|0|50|1514|50|489|638161.95|-9.20
31|0.00|1.97|2.37|0|50|1564|50|505|618725.13|-14.79
32|0.01|2.02|2.36|0|50|1614|50|518|602041.15|-13.57
33|0.02|1.92|2.36|0|50|1664|50|521|581243.89|-14.00
34|0.01|2.01|2.36|0|50|1714|50|530|559633.12|-13.38
35|0.01|2.03|2.39|0|50|1764|50|528|542442.27|-26.16
36|0.01|2.17|2.38|0|50|1814|50|525|511264.41|-8.61
37|0.00|2.24|2.36|0|50|1864|50|529|498776.85|-16.75
38|0.01|2.15|2.37|0|50|1914|50|561|479172.64|-6.45
39|0.01|2.12|2.36|0|50|1964|50|570|457754.94|-8.14
40|0.01|2.37|2.35|0|50|2014|50|581|444223.39|-24.26
41|0.01|2.25|2.36|0|50|2064|50|585|426964.90|-21.31
42|0.01|2.26|2.38|0|50|2114|50|572|399042.22|-8.48
43|0.01|2.38|2.37|0|50|2164|50|589|383054.83|-8.18
44|0.01|2.43|2.39|0|50|2214|50|587|363046.98|-15.65
45|0.01|2.47|2.38|0|50|2264|50|604|341232.05|-17.93
