Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.36|0.33|2.48|0|9|9|50|8|1294330.00|-6.89
1|0.00|0.49|2.56|0|50|59|50|35|1278091.13|-6.86
2|0.00|0.52|2.56|0|50|109|50|73|1256859.46|-13.29
3|0.01|0.53|2.51|0|50|159|50|102|1239990.02|-26.09
4|0.00|0.51|2.50|0|50|209|50|117|1231960.83|-45.10
5|0.00|0.51|2.48|0|50|259|50|141|1211557.51|-44.53
6|0.00|0.53|2.50|0|50|309|50|156|1177822.31|-35.66
7|0.00|0.54|2.49|0|50|359|50|168|1154195.91|-66.56
8|0.00|0.54|2.42|0|50|409|50|193|1130372.65|-56.98
9|0.00|0.53|2.45|0|50|459|50|216|1100052.07|-66.22
10|0.00|0.55|2.49|0|50|509|50|215|1076959.06|-51.38
11|0.01|0.57|2.49|0|50|559|50|234|1048962.08|-55.31
12|0.00|0.58|2.50|0|50|609|50|242|1036646.10|-34.41
13|0.00|0.62|2.47|0|50|659|50|261|1013546.43|-51.96
14|0.01|0.63|2.49|0|50|709|50|275|993744.41|-53.88
15|0.01|0.68|2.50|0|50|759|50|293|965973.10|-39.91
16|0.00|0.76|2.49|0|50|809|50|303|944511.29|-54.37
17|0.01|0.92|2.49|0|50|859|50|317|918212.38|-41.47
18|0.01|1.00|2.50|0|50|909|50|333|887701.39|-41.11
19|0.00|1.26|2.49|0|50|959|50|338|864107.97|-31.58
20|0.01|1.28|2.49|0|50|1009|50|371|852624.32|-39.59
21|0.01|1.49|2.48|0|50|1059|50|383|825793.62|-36.99
22|0.01|1.52|2.58|0|50|1109|50|393|800477.38|-17.17
23|0.01|1.43|2.52|0|50|1159|50|417|764355.03|-26.74
24|0.00|1.42|2.52|0|50|1209|50|425|739554.89|-8.92
25|0.01|1.57|2.46|0|50|1259|50|416|707697.69|-21.10
26|0.00|1.60|2.48|0|50|1309|50|433|689904.97|-25.34
27|0.01|1.73|2.59|0|50|1359|50|450|660353.89|-13.81
28|0.00|1.90|2.50|0|50|1409|50|466|642922.09|-21.85
29|0.01|1.72|2.49|0|50|1459|50|493|628683.62|-16.12
30|0.01|1.69|2.48|0|50|1509|50|494|605714.83|-10.66
31|0.01|1.74|2.32|0|50|1559|50|508|585159.59|-14.22
32|0.01|2.15|2.48|0|50|1609|50|521|572039.65|-25.57
33|0.01|2.14|2.49|0|50|1659|50|527|554445.36|-13.70
34|0.01|2.30|2.46|0|50|1709|50|520|530130.51|-9.31
35|0.01|2.14|2.50|0|50|1759|50|537|509990.28|-7.70
36|0.01|2.37|2.50|0|50|1809|50|535|492853.97|-6.84
37|0.01|2.17|2.56|0|50|1859|50|544|473748.26|-12.41
38|0.01|2.24|2.49|0|50|1909|50|566|448839.36|-10.69
39|0.01|2.10|2.50|0|50|1959|50|553|426080.89|-7.79
40|0.01|2.38|2.46|0|50|2009|50|570|395278.12|-9.09
41|0.01|2.35|2.49|0|50|2059|50|564|378415.98|-15.10
42|0.01|2.39|2.50|0|50|2109|50|608|354146.72|-10.60
43|0.01|2.41|2.49|0|50|2159|50|586|336290.26|-13.78
44|0.01|2.61|2.53|0|50|2209|50|594|323904.52|-10.51
45|0.01|2.62|2.50|0|50|2259|50|590|300915.55|-6.40
46|0.01|2.52|2.50|0|50|2309|50|587|287291.95|-6.74
47|0.01|2.65|2.49|0|50|2359|50|601|239239.17|-10.42
48|0.01|2.60|2.51|0|50|2409|50|595|220927.32|-9.74
