Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|3.42|0.31|2.37|0|54|54|50|39|1144272.13|-7.23
1|0.00|0.46|2.41|0|50|104|50|67|1132917.30|-7.22
2|0.00|0.47|2.36|0|50|154|50|101|1118075.46|-20.03
3|0.00|0.47|2.40|0|50|204|50|123|1101613.24|-24.53
4|0.00|0.47|2.39|0|50|254|50|150|1084375.54|-39.56
5|0.00|0.48|2.39|0|50|304|50|169|1070331.64|-30.26
6|0.00|0.53|2.38|0|50|354|50|186|1051956.51|-34.05
7|0.01|0.51|2.37|0|50|404|50|200|1032019.43|-43.18
8|0.00|0.49|2.40|0|50|454|50|217|1009329.93|-55.85
9|0.00|0.51|2.46|0|50|504|50|233|987236.92|-40.78
10|0.01|0.58|2.55|0|50|554|50|248|957329.85|-36.60
11|0.01|0.59|2.49|0|50|604|50|277|932920.98|-43.35
12|0.00|0.58|2.47|0|50|654|50|283|905075.76|-40.63
13|0.01|0.62|2.50|0|50|704|50|293|883312.11|-46.08
14|0.01|0.68|2.51|0|50|754|50|308|858667.15|-27.83
15|0.00|0.71|2.46|0|50|804|50|326|848755.13|-27.48
16|0.01|0.71|2.48|0|50|854|50|335|822040.21|-37.73
17|0.00|0.90|2.47|0|50|904|50|346|789748.40|-38.40
18|0.00|0.99|2.48|0|50|954|50|350|756870.60|-26.76
19|0.00|1.05|2.40|0|50|1004|50|372|731614.88|-22.47
20|0.00|1.11|2.40|0|50|1054|50|381|711580.43|-38.78
21|0.00|1.26|2.44|0|50|1104|50|399|686959.88|-39.98
22|0.00|1.32|2.36|0|50|1154|50|416|649187.18|-20.58
23|0.01|1.35|2.41|0|50|1204|50|442|628633.98|-17.76
24|0.00|1.39|2.41|0|50|1254|50|463|602258.91|-11.92
25|0.01|1.52|2.40|0|50|1304|50|473|590671.60|-11.51
26|0.00|1.53|2.37|0|50|1354|50|461|569018.28|-18.96
27|0.01|1.58|2.41|0|50|1404|50|484|552077.63|-12.73
28|0.00|1.55|2.41|0|50|1454|50|497|532092.90|-12.17
29|0.01|1.59|2.38|0|50|1504|50|505|508120.23|-14.14
