Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.75|0.32|2.48|0|10|10|50|1|5006666.00|-14.33
1|0.00|0.50|2.48|0|50|60|50|25|4980604.68|-14.30
2|0.00|0.50|2.49|0|50|110|50|56|4914009.96|-14.29
3|0.00|0.51|2.47|0|50|160|50|80|4864688.08|-55.51
4|0.00|0.50|2.50|0|50|210|50|106|4819641.50|-54.68
5|0.00|0.51|2.47|0|50|260|50|126|4768611.68|-96.16
6|0.00|0.53|2.48|0|50|310|50|136|4711918.74|-95.81
7|0.00|0.55|2.56|0|50|360|50|161|4622581.05|-102.82
8|0.00|0.56|2.51|0|50|410|50|177|4584082.85|-93.65
9|0.01|0.56|2.51|0|50|460|50|207|4546296.35|-53.79
10|0.00|0.57|2.50|0|50|510|50|222|4502843.25|-49.10
11|0.01|0.58|2.46|0|50|560|50|231|4453608.42|-87.87
12|0.00|0.64|2.49|0|50|610|50|245|4400505.46|-78.59
13|0.00|0.63|2.50|0|50|660|50|272|4338967.87|-61.11
14|0.01|0.72|2.45|0|50|710|50|271|4285812.63|-76.75
15|0.01|0.72|2.51|0|50|760|50|299|4231370.50|-135.35
16|0.01|0.79|2.49|0|50|810|50|302|4153592.95|-56.65
17|0.01|0.88|2.46|0|50|860|50|322|4093584.00|-127.76
18|0.00|1.23|2.48|0|50|910|50|336|4029466.33|-70.39
19|0.00|1.28|2.49|0|50|960|50|341|3959246.16|-77.91
20|0.00|1.28|2.50|0|50|1010|50|367|3915314.84|-71.15
21|0.01|1.29|2.47|0|50|1060|50|388|3877526.99|-46.40
22|0.00|1.48|2.51|0|50|1110|50|392|3811236.99|-62.69
23|0.01|1.43|2.50|0|50|1160|50|390|3767328.78|-74.03
24|0.01|1.53|2.51|0|50|1210|50|427|3710051.28|-30.94
25|0.01|1.56|2.51|0|50|1260|50|420|3660068.92|-25.67
26|0.00|1.71|2.59|0|50|1310|50|438|3607948.24|-47.22
27|0.01|1.73|2.49|0|50|1360|50|470|3569423.35|-17.33
28|0.01|1.86|2.48|0|50|1410|50|462|3536310.18|-47.75
29|0.01|1.69|2.50|0|50|1460|50|472|3489854.84|-51.60
30|0.01|1.73|2.52|0|50|1510|50|483|3439592.24|-19.22
31|0.01|2.17|2.51|0|50|1560|50|501|3380879.20|-31.20
32|0.01|2.25|2.51|0|50|1610|50|517|3327653.49|-36.80
33|0.01|2.37|2.51|0|50|1660|50|532|3288384.44|-28.71
34|0.01|2.12|2.50|0|50|1710|50|511|3242097.71|-51.16
35|0.01|2.13|2.46|0|50|1760|50|531|3192289.76|-16.06
36|0.01|2.31|2.52|0|50|1810|50|546|3095558.70|-48.09
37|0.01|2.36|2.51|0|50|1860|50|537|3030833.00|-24.46
38|0.01|2.53|2.53|0|50|1910|50|553|2975617.01|-24.05
39|0.01|2.45|2.51|0|50|1960|50|556|2937743.16|-33.79
40|0.01|2.46|2.59|0|50|2010|50|551|2889610.48|-19.31
41|0.01|2.52|2.52|0|50|2060|50|556|2822076.88|-30.92
42|0.01|2.52|2.51|0|50|2110|50|569|2667636.85|-17.84
43|0.01|2.56|2.51|0|50|2160|50|593|2607128.00|-36.07
44|0.01|2.54|2.55|0|50|2210|50|602|2551090.80|-52.52
45|0.01|2.54|2.50|0|50|2260|50|608|2488370.81|-27.50
46|0.01|2.47|2.53|0|50|2310|50|609|2441666.11|-32.52
47|0.01|2.54|2.49|0|50|2360|50|615|2393934.96|-22.86
48|0.01|2.67|2.51|0|50|2410|50|622|2336644.83|-13.26
49|0.01|2.70|2.51|0|50|2460|50|634|2293176.15|-15.22
50|0.02|2.75|2.52|0|50|2510|50|636|2237117.00|-13.63
51|0.01|2.98|2.52|0|50|2560|50|652|2189261.42|-13.86
52|0.01|2.85|2.53|0|50|2610|50|647|2094601.08|-21.71
53|0.01|3.03|2.52|0|50|2660|50|669|2023777.25|-13.48
54|0.01|3.01|2.49|0|50|2710|50|683|1960065.47|-14.21
55|0.01|2.97|2.51|0|50|2760|50|679|1888344.02|-13.50
56|0.02|2.77|2.22|0|50|2810|50|673|1846223.90|-15.53
57|0.01|2.87|2.32|0|50|2860|50|688|1789573.04|-13.52
58|0.01|2.93|2.49|0|50|2910|50|708|1716633.85|-16.38
59|0.01|3.38|2.48|0|50|2960|50|713|1669237.69|-14.06
60|0.01|2.71|2.53|0|50|3010|50|718|1621521.91|-13.17
61|0.01|3.02|2.40|0|50|3060|50|734|1565363.16|-12.97
62|0.01|2.90|2.52|0|50|3110|50|733|1525077.49|-12.92
63|0.01|3.08|2.43|0|50|3160|50|729|1479585.21|-14.52
64|0.01|3.20|2.46|0|50|3210|50|735|1440028.88|-14.36
65|0.01|3.19|2.53|0|50|3260|50|749|1384941.75|-14.29
66|0.01|3.02|2.54|0|50|3310|50|767|1318148.67|-13.66
67|0.01|3.08|2.51|0|50|3360|50|759|1216059.20|-20.31
68|0.01|3.43|2.48|0|50|3410|50|761|1175143.10|-13.28
69|0.01|3.23|2.51|0|50|3460|50|771|1119100.85|-13.06
70|0.01|3.25|2.46|0|50|3510|50|790|1067616.55|-12.78
71|0.01|3.37|2.52|0|50|3560|50|789|1014061.38|-12.92
72|0.01|3.05|2.43|0|50|3610|50|792|970136.36|-12.49
73|0.01|3.05|2.37|0|50|3660|50|803|927545.34|-12.47
74|0.01|3.32|2.40|0|50|3710|50|794|798458.45|-13.09
75|0.01|3.11|2.40|0|50|3760|50|796|750064.89|-12.72
76|0.01|3.09|2.56|0|50|3810|50|800|693521.11|-13.96
77|0.01|3.21|2.40|0|50|3860|50|808|652463.06|-13.41
78|0.01|3.19|2.38|0|50|3910|50|814|575159.65|-12.93
79|0.01|3.27|2.37|0|50|3960|50|810|516493.82|-12.80
80|0.01|3.16|2.38|0|50|4010|50|811|417302.42|-16.48
81|0.01|3.34|2.36|0|50|4060|50|800|334253.01|-12.46
82|0.01|3.33|2.36|0|50|4110|50|816|267703.80|-12.94
83|0.02|3.29|2.40|0|50|4160|50|819|120680.38|-13.00
84|0.01|3.28|2.39|0|50|4210|50|829|47975.74|-13.26
85|0.01|3.17|2.40|0|50|4260|50|829|-36887.84|-12.69
86|0.01|3.50|2.35|0|50|4310|50|899|-127287.22|-3.88
87|0.01|3.60|2.37|0|50|4360|50|881|-134414.11|-2.14
88|0.02|3.16|2.51|0|50|4410|50|900|-147636.47|-1.88
89|0.01|3.31|2.40|0|50|4460|50|892|-152636.87|-1.70
90|0.01|3.40|2.40|0|50|4510|50|902|-159923.43|-1.33
91|0.01|3.67|2.40|0|50|4560|50|896|-165103.89|-1.13
92|0.01|3.33|2.37|0|50|4610|50|913|-170551.41|-1.30
93|0.01|3.49|2.38|0|50|4660|50|892|-173220.67|-0.96
94|0.01|3.54|2.41|0|50|4710|50|900|-176007.82|-1.22
95|0.01|3.19|2.53|0|50|4760|50|900|-178336.69|-1.04
96|0.01|3.58|2.38|0|50|4810|50|907|-180030.59|-0.96
97|0.01|3.63|2.36|0|50|4860|50|911|-183643.21|-1.06
98|0.01|3.63|2.39|0|50|4910|50|909|-186107.90|-0.95
99|0.01|3.67|2.55|0|50|4960|50|904|-188494.92|-0.87
100|0.01|3.59|2.38|0|50|5010|50|904|-190267.13|-0.90
101|0.01|3.56|2.40|0|50|5060|50|911|-191598.24|-0.80
102|0.01|3.74|2.41|0|50|5110|50|916|-193998.01|-0.99
103|0.01|3.63|2.41|0|50|5160|50|912|-195392.23|-0.90
104|0.01|3.85|2.38|0|50|5210|50|892|-196433.69|-0.89
105|0.01|3.59|2.40|0|50|5260|50|909|-197421.16|-0.81
106|0.01|3.37|2.40|0|50|5310|50|905|-199162.86|-0.83
107|0.01|3.60|2.40|0|50|5360|50|917|-200419.27|-0.69
108|0.01|3.55|2.40|0|50|5410|50|910|-202817.86|-0.77
109|0.02|3.55|2.52|0|50|5460|50|912|-204157.29|-0.63
110|0.01|3.53|2.42|0|50|5510|50|914|-205257.67|-0.74
111|0.01|3.74|2.40|0|50|5560|50|906|-206015.94|-0.62
112|0.01|3.82|2.56|0|50|5610|50|918|-207045.45|-0.68
113|0.01|3.80|2.45|0|50|5660|49|913|-208004.27|-0.66
114|0.01|3.80|2.39|0|49|5709|50|923|-209257.29|-0.60
115|0.01|3.44|2.37|0|50|5759|50|935|-211230.85|-0.61
116|0.01|3.61|2.39|0|50|5809|50|927|-212146.87|-0.59
117|0.01|3.53|2.41|0|50|5859|50|918|-213254.58|-0.55
118|0.01|3.74|2.15|0|50|5909|44|915|-214063.91|-0.50
119|0.01|3.75|2.21|0|44|5953|45|927|-214782.47|-0.49
120|0.01|3.82|2.40|0|45|5998|48|926|-215736.68|-0.50
121|0.01|3.85|2.27|0|48|6046|46|922|-216609.10|-0.52
122|0.01|3.78|2.15|0|46|6092|44|918|-217501.41|-0.54
123|0.01|3.78|2.17|0|44|6136|45|903|-218521.16|-0.51
124|0.01|3.66|2.24|0|45|6181|45|900|-219377.27|-0.49
125|0.01|3.36|1.96|0|45|6226|39|908|-220042.41|-0.48
126|0.01|3.81|2.11|0|39|6265|43|927|-220892.70|-0.49
127|0.01|3.96|2.37|0|43|6308|49|930|-221614.84|-0.55
128|0.01|3.88|2.05|0|49|6357|41|937|-222229.22|-0.47
129|0.01|3.69|2.05|0|41|6398|41|928|-222962.67|-0.54
130|0.01|3.77|2.11|0|41|6439|41|928|-223616.81|-0.49
131|0.02|3.85|1.87|0|41|6480|38|951|-224215.12|-0.38
132|0.01|3.56|2.02|0|38|6518|41|936|-224947.25|-0.44
133|0.01|3.50|2.04|0|41|6559|41|944|-225376.59|-0.41
134|0.01|3.78|1.86|0|41|6600|37|948|-225947.66|-0.55
135|0.01|3.80|1.76|0|37|6637|36|935|-226492.35|-0.38
136|0.01|3.75|1.99|0|36|6673|38|937|-227263.16|-0.37
137|0.01|3.73|1.88|0|38|6711|37|937|-227815.86|-0.39
138|0.01|3.88|2.00|0|37|6748|38|948|-228399.67|-0.37
139|0.01|3.80|2.33|0|38|6786|41|968|-228787.35|-0.42
140|0.01|3.74|1.84|0|41|6827|37|960|-229351.03|-0.40
141|0.01|3.53|1.95|0|37|6864|37|955|-229826.39|-0.36
142|0.01|4.06|1.77|0|37|6901|35|950|-230275.54|-0.36
143|0.01|3.80|1.72|0|35|6936|34|945|-230961.53|-0.35
144|0.01|3.91|1.78|0|34|6970|34|960|-231274.62|-0.32
145|0.01|3.54|1.65|0|34|7004|32|963|-231637.99|-0.37
146|0.01|4.01|1.66|0|32|7036|33|942|-231941.59|-0.37
147|0.00|3.76|1.61|0|33|7069|32|949|-232269.91|-0.32
148|0.01|3.87|1.70|0|32|7101|34|930|-232662.25|-0.48
149|0.02|3.95|1.57|0|34|7135|31|940|-232866.32|-0.38
150|0.01|3.84|1.47|0|31|7166|28|969|-233232.39|-0.37
151|0.01|3.83|1.90|0|28|7194|37|955|-233736.30|-0.37
152|0.01|3.84|1.62|0|37|7231|32|958|-234209.03|-0.35
153|0.01|3.86|1.66|0|32|7263|32|958|-234423.98|-0.32
154|0.01|3.66|1.71|0|32|7295|34|969|-234916.32|-0.35
155|0.02|3.73|1.53|0|34|7329|30|965|-235167.58|-0.34
156|0.01|3.62|1.65|0|30|7359|33|968|-235699.67|-0.32
157|0.01|3.58|1.43|0|33|7392|28|962|-236052.33|-0.28
158|0.01|4.04|1.63|0|28|7420|32|965|-236386.14|-0.33
159|0.01|3.93|1.53|0|32|7452|29|962|-236544.47|-0.26
160|0.01|3.70|1.61|0|29|7481|31|984|-237005.02|-0.27
161|0.00|4.23|1.43|0|31|7512|28|985|-237311.75|-0.27
162|0.01|3.51|1.47|0|28|7540|29|972|-237537.79|-0.25
163|0.01|3.83|1.46|0|29|7569|29|973|-237876.62|-0.26
164|0.01|3.69|1.54|0|29|7598|29|973|-238143.43|-0.32
165|0.01|3.61|1.58|0|29|7627|32|985|-238398.47|-0.23
166|0.01|3.78|1.40|0|32|7659|28|964|-238630.86|-0.25
167|0.00|3.82|1.45|0|28|7687|29|977|-238800.94|-0.25
168|0.01|3.90|1.41|0|29|7716|28|982|-239066.99|-0.29
169|0.01|3.87|1.43|0|28|7744|26|979|-239209.25|-0.27
170|0.01|3.57|1.34|0|26|7770|26|975|-239379.15|-0.24
171|0.01|3.48|1.46|0|26|7796|29|976|-239560.35|-0.25
172|0.01|3.78|1.21|0|29|7825|24|978|-239811.77|-0.24
173|0.00|3.94|1.39|0|24|7849|28|981|-240011.84|-0.29
174|0.01|3.89|1.39|0|28|7877|28|991|-240208.58|-0.26
175|0.01|3.78|1.25|0|28|7905|25|994|-240367.97|-0.28
176|0.01|3.98|1.40|0|25|7930|26|993|-240647.46|-0.25
177|0.00|3.80|1.23|0|26|7956|24|1004|-240850.98|-0.23
178|0.01|3.72|1.33|0|24|7980|26|975|-241136.86|-0.25
179|0.01|3.90|1.26|0|26|8006|25|989|-241464.41|-0.27
180|0.00|3.68|1.26|0|25|8031|25|991|-241964.78|-0.28
181|0.02|3.80|1.26|0|25|8056|25|990|-242164.41|-0.28
182|0.01|3.74|1.35|0|25|8081|27|988|-242392.91|-0.31
183|0.01|3.85|1.27|0|27|8108|25|1005|-242603.27|-0.28
184|0.00|3.96|1.37|0|25|8133|27|996|-242883.22|-0.25
185|0.01|3.72|1.31|0|27|8160|26|998|-243131.76|-0.27
186|0.01|3.78|1.12|0|26|8186|22|993|-243311.75|-0.22
187|0.00|3.47|1.18|0|22|8208|23|992|-243516.25|-0.23
188|0.00|3.69|1.43|0|23|8231|28|994|-243753.22|-0.22
189|0.01|4.00|1.30|0|28|8259|25|1001|-243922.18|-0.25
190|0.01|3.66|1.10|0|25|8284|21|1012|-244070.45|-0.24
