Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.79|0.31|2.36|0|21|21|50|21|1250139.96|-7.03
1|0.00|0.47|2.35|0|50|71|50|45|1245168.18|-7.01
2|0.00|0.47|2.36|0|50|121|50|76|1220329.58|-13.92
3|0.00|0.47|2.36|0|50|171|50|100|1213896.71|-13.75
4|0.00|0.48|2.34|0|50|221|50|109|1207427.51|-38.98
5|0.01|0.49|2.36|0|50|271|50|135|1187974.88|-61.70
6|0.00|0.49|2.36|0|50|321|50|154|1154308.82|-66.99
7|0.00|0.51|2.35|0|50|371|50|171|1128330.50|-60.65
8|0.00|0.51|2.40|0|50|421|50|187|1106966.49|-47.45
9|0.00|0.52|2.37|0|50|471|50|217|1093186.08|-70.16
10|0.00|0.53|2.36|0|50|521|50|228|1072409.03|-57.32
11|0.00|0.52|2.34|0|50|571|50|245|1049042.82|-44.39
12|0.00|0.55|2.37|0|50|621|50|257|1028917.22|-52.08
13|0.00|0.59|2.37|0|50|671|50|278|1001493.72|-35.77
14|0.00|0.59|2.35|0|50|721|50|292|974821.04|-36.97
15|0.00|0.64|2.42|0|50|771|50|297|957944.89|-34.69
16|0.01|0.68|2.35|0|50|821|50|316|922453.28|-43.05
17|0.00|0.70|2.34|0|50|871|50|322|899304.18|-44.71
18|0.00|0.83|2.40|0|50|921|50|349|871368.33|-31.97
19|0.00|0.93|2.35|0|50|971|50|378|852687.60|-32.84
20|0.00|1.13|2.37|0|50|1021|50|376|824232.01|-28.29
21|0.00|1.17|2.36|0|50|1071|50|388|807904.85|-26.01
22|0.00|1.23|2.35|0|50|1121|50|397|785269.66|-21.96
23|0.00|1.28|2.36|0|50|1171|50|412|757508.91|-36.50
24|0.00|1.34|2.35|0|50|1221|50|426|711599.70|-31.07
25|0.01|1.42|2.36|0|50|1271|50|439|683572.51|-23.04
26|0.00|1.48|2.36|0|50|1321|50|448|660899.43|-25.82
27|0.00|1.50|2.37|0|50|1371|50|461|646170.15|-24.36
28|0.00|1.49|2.37|0|50|1421|50|483|617834.62|-19.17
29|0.00|1.56|2.37|0|50|1471|50|491|594395.72|-18.75
30|0.01|1.82|2.36|0|50|1521|50|503|578275.58|-18.84
31|0.01|1.91|2.38|0|50|1571|50|511|561945.14|-16.58
32|0.01|2.00|2.36|0|50|1621|50|521|546091.10|-22.14
33|0.01|1.84|2.36|0|50|1671|50|519|525107.34|-6.50
34|0.01|1.88|2.39|0|50|1721|50|533|501312.77|-9.67
