Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.78|0.32|2.44|0|18|18|50|13|1250842.74|-6.96
1|0.00|0.48|2.49|0|50|68|50|39|1243541.14|-6.95
2|0.00|0.48|2.42|0|50|118|50|71|1226848.53|-13.06
3|0.00|0.51|2.45|0|50|168|50|100|1199808.23|-20.84
4|0.00|0.48|2.44|0|50|218|50|118|1186785.55|-48.85
5|0.00|0.52|2.43|0|50|268|50|135|1170631.44|-58.82
6|0.00|0.50|2.47|0|50|318|50|162|1149501.78|-46.70
7|0.00|0.51|2.43|0|50|368|50|180|1131503.18|-55.63
8|0.00|0.52|2.42|0|50|418|50|201|1111740.44|-52.32
9|0.00|0.53|2.59|0|50|468|50|210|1085245.12|-69.35
10|0.01|0.61|2.55|0|50|518|50|233|1062447.69|-58.04
11|0.01|0.58|2.45|0|50|568|50|240|1037102.09|-50.97
12|0.00|0.58|2.47|0|50|618|50|256|1008641.81|-34.76
13|0.00|0.63|2.64|0|50|668|50|274|991754.32|-55.09
14|0.01|0.79|2.71|0|50|718|50|281|969155.88|-36.11
15|0.01|0.77|2.72|0|50|768|50|289|941296.96|-38.36
16|0.01|0.92|2.71|0|50|818|50|312|922022.90|-30.46
17|0.01|1.01|2.71|0|50|868|50|318|895630.94|-46.94
18|0.01|1.17|2.73|0|50|918|50|340|876175.71|-29.50
19|0.01|1.38|2.72|0|50|968|50|360|849664.07|-32.38
20|0.01|1.44|2.74|0|50|1018|50|357|821696.35|-39.03
21|0.01|1.35|2.71|0|50|1068|50|381|790137.70|-14.19
22|0.01|1.55|2.72|0|50|1118|50|404|758458.11|-19.29
23|0.01|1.63|2.72|0|50|1168|50|429|732722.04|-17.54
24|0.01|1.50|2.48|0|50|1218|50|427|717718.91|-21.28
25|0.01|1.53|2.48|0|50|1268|50|455|676710.86|-15.85
26|0.01|1.54|2.52|0|50|1318|50|466|652271.04|-22.18
27|0.01|1.75|2.58|0|50|1368|50|483|627183.19|-15.38
28|0.01|1.56|2.49|0|50|1418|50|485|614350.37|-15.40
29|0.01|1.61|2.45|0|50|1468|50|485|591722.98|-9.66
30|0.01|1.76|2.44|0|50|1518|50|505|561428.70|-19.52
31|0.01|2.01|2.43|0|50|1568|50|517|548068.79|-9.43
32|0.01|2.04|2.45|0|50|1618|50|526|533216.17|-11.95
33|0.01|2.13|2.41|0|50|1668|50|522|500802.60|-10.37
34|0.01|2.00|2.49|0|50|1718|50|539|480335.87|-8.38
35|0.01|2.06|2.47|0|50|1768|50|537|461742.14|-7.00
36|0.01|1.81|2.49|0|50|1818|50|544|438820.97|-9.55
37|0.01|2.25|2.50|0|50|1868|50|554|423425.13|-6.19
