Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|1.39|0.35|2.60|0|9|9|50|9|1266361.76|-6.87
1|0.01|0.54|2.61|0|50|59|50|36|1261586.39|-6.87
2|0.01|0.54|2.60|0|50|109|50|68|1254455.13|-13.37
3|0.01|0.54|2.61|0|50|159|50|89|1241613.43|-32.06
4|0.01|0.55|2.59|0|50|209|50|115|1229512.09|-45.06
5|0.01|0.56|2.59|0|50|259|50|133|1220348.92|-62.76
6|0.01|0.57|2.59|0|50|309|50|156|1206959.56|-72.84
7|0.01|0.58|2.58|0|50|359|50|180|1194786.48|-48.33
8|0.01|0.58|2.61|0|50|409|50|197|1182337.15|-53.04
9|0.01|0.58|2.59|0|50|459|50|208|1171062.50|-95.09
10|0.01|0.60|2.60|0|50|509|50|219|1155761.57|-51.86
11|0.01|0.60|2.61|0|50|559|50|234|1144435.34|-47.16
12|0.01|0.68|2.58|0|50|609|50|263|1135861.53|-45.45
13|0.01|0.68|2.59|0|50|659|50|266|1114519.41|-56.44
14|0.01|0.71|2.67|0|50|709|50|294|1102688.86|-50.06
15|0.01|0.87|2.65|0|50|759|50|298|1079807.01|-39.35
16|0.01|1.01|2.63|0|50|809|50|338|1062807.72|-35.59
17|0.01|1.22|2.60|0|50|859|50|340|1050346.44|-40.39
18|0.01|1.30|2.59|0|50|909|50|359|1036541.54|-30.90
19|0.01|1.30|2.71|0|50|959|50|371|1022504.23|-27.49
20|0.01|1.51|2.74|0|50|1009|50|385|1011540.04|-26.02
21|0.01|1.48|2.72|0|50|1059|50|405|1001300.42|-22.91
22|0.01|1.59|2.67|0|50|1109|50|419|990594.46|-36.14
23|0.01|1.55|2.63|0|50|1159|50|445|978103.47|-10.97
24|0.01|1.73|2.62|0|50|1209|50|451|967878.46|-18.41
25|0.01|1.72|2.61|0|50|1259|50|450|956237.86|-15.96
26|0.01|1.81|2.63|0|50|1309|50|474|943197.80|-20.49
27|0.01|1.86|2.62|0|50|1359|50|488|930740.36|-20.10
28|0.01|1.79|2.60|0|50|1409|50|479|921962.89|-16.67
29|0.01|2.12|2.62|0|50|1459|50|504|912683.03|-14.54
30|0.01|2.19|2.68|0|50|1509|50|502|906636.41|-11.15
31|0.01|2.23|2.61|0|50|1559|50|518|896546.57|-7.16
32|0.01|2.31|2.49|0|50|1609|50|524|882613.61|-14.66
33|0.01|2.24|2.60|0|50|1659|50|529|870063.86|-15.75
34|0.01|2.23|2.64|0|50|1709|50|540|861664.79|-13.93
35|0.01|2.34|2.61|0|50|1759|50|553|852984.94|-6.81
