Iter|Gen RMP time|Sol RMP time|Sol SP time|Col- |Col+ |RMP col|SP path|Flow > 0|Obj|RC
0|0.77|0.31|7.36|0|10|10|14|1|4932820.50|-14.16
1|0.00|0.46|7.22|0|14|13|18|4|4930128.61|-14.14
2|0.00|0.45|7.19|0|18|19|13|5|4929456.25|-14.14
3|0.00|0.46|7.22|0|13|26|4|6|4921289.44|-14.18
4|0.00|0.46|7.43|0|4|29|12|7|4920784.87|-14.15
5|0.00|0.46|7.25|0|12|32|17|7|4920784.87|-14.14
6|0.00|0.46|7.25|0|17|37|8|10|4919875.46|-14.12
7|0.00|0.46|7.29|0|8|43|6|14|4917536.55|-28.10
8|0.00|0.46|7.17|0|6|49|14|16|4917303.29|-28.13
9|0.00|0.46|7.32|0|14|57|15|21|4904125.34|-14.09
10|0.00|0.46|7.34|0|15|61|17|24|4895423.95|-14.12
11|0.00|0.47|7.31|0|17|67|16|23|4894384.09|-14.11
12|0.00|0.47|7.23|0|16|72|9|25|4894011.38|-14.09
13|0.00|0.46|7.29|0|9|79|5|28|4887908.69|-14.08
14|0.00|0.46|7.23|0|5|82|11|30|4887098.13|-14.07
15|0.00|0.46|7.29|0|11|87|4|32|4885117.22|-27.98
16|0.00|0.46|7.27|0|4|90|13|33|4884673.43|-14.09
17|0.00|0.47|7.45|0|13|94|5|32|4882893.93|-27.97
18|0.00|0.47|7.32|0|5|98|12|33|4879011.15|-14.38
19|0.00|0.46|7.25|0|12|99|13|34|4873330.61|-41.65
20|0.00|0.46|7.24|0|13|106|12|37|4861035.20|-27.08
21|0.00|0.46|7.20|0|12|111|14|39|4859857.57|-14.50
22|0.00|0.47|7.30|0|14|114|13|40|4859556.55|-14.09
23|0.00|0.46|7.26|0|13|119|12|42|4859113.65|-14.06
24|0.00|0.47|7.31|0|12|124|7|46|4855717.11|-28.08
25|0.00|0.46|7.33|0|7|127|13|46|4853684.89|-28.08
26|0.00|0.48|7.29|0|13|131|14|49|4846578.77|-14.53
27|0.00|0.46|7.27|0|14|133|14|51|4841132.12|-14.05
28|0.00|0.47|7.25|0|14|138|16|53|4832330.59|-14.44
29|0.00|0.47|7.34|0|16|144|9|56|4832150.84|-28.43
